coatingSeconds,rbcLayerPSD[][0],rbcLayerPSD[][1],rbcLayerPSD[][2],rbcLayerPSD[][3],rbcLayerPSD[][4],rbcLayerPSD[][5],rbcLayerPSD[][6],rbcLayerPSD[][7],rbcLayerPSD[][8],rbcLayerPSD[][9],rbcLayerPSD[][10],rbcLayerPSD[][11],rbcLayerPSD[][12],rbcLayerPSD[][13],rbcLayerPSD[][14],rbcLayerPSD[][15],rbcLayerPSD[][16],rbcLayerPSD[][17],rbcLayerPSD[][18],rbcLayerPSD[][19],rbcLayerPSD[][20],rbcLayerPSD[][21],rbcLayerPSD[][22],rbcLayerPSD[][23],rbcLayerPSD[][24],rbcLayerPSD[][25],rbcLayerPSD[][26],rbcLayerPSD[][27],rbcLayerPSD[][28],rbcLayerPSD[][29],rbcLayerPSD[][30],rbcLayerPSD[][31],rbcLayerPSD[][32],rbcLayerPSD[][33],rbcLayerPSD[][34],rbcLayerPSD[][35],rbcLayerPSD[][36],rbcLayerPSD[][37],rbcLayerPSD[][38],rbcLayerPSD[][39],rbcLayerPSD[][40],rbcLayerPSD[][41],rbcLayerPSD[][42],rbcLayerPSD[][43],rbcLayerPSD[][44],rbcLayerPSD[][45],rbcLayerPSD[][46],rbcLayerPSD[][47],rbcLayerPSD[][48],rbcLayerPSD[][49],rbcLayerPSD[][50],rbcLayerPSD[][51],rbcLayerPSD[][52],rbcLayerPSD[][53],rbcLayerPSD[][54],rbcLayerPSD[][55],rbcLayerPSD[][56],rbcLayerPSD[][57],rbcLayerPSD[][58],rbcLayerPSD[][59],rbcLayerPSD[][60],rbcLayerPSD[][61],rbcLayerPSD[][62],rbcLayerPSD[][63],rbcLayerPSD[][64],rbcLayerPSD[][65],rbcLayerPSD[][66],rbcLayerPSD[][67],rbcLayerPSD[][68],rbcLayerPSD[][69],rbcLayerPSD[][70],rbcLayerPSD[][71],rbcLayerPSD[][72],rbcLayerPSD[][73],rbcLayerPSD[][74],rbcLayerPSD[][75],rbcLayerPSD[][76],rbcLayerPSD[][77],rbcLayerPSD[][78],rbcLayerPSD[][79],rbcLayerPSD[][80],rbcLayerPSD[][81],rbcLayerPSD[][82],rbcLayerPSD[][83],rbcLayerPSD[][84],rbcLayerPSD[][85],rbcLayerPSD[][86],rbcLayerPSD[][87],rbcLayerPSD[][88],rbcLayerPSD[][89],rbcLayerPSD[][90],rbcLayerPSD[][91],rbcLayerPSD[][92],rbcLayerPSD[][93],rbcLayerPSD[][94],rbcLayerPSD[][95],rbcLayerPSD[][96],rbcLayerPSD[][97],rbcLayerPSD[][98],rbcLayerPSD[][99],coatingHist[][0],coatingHist[][1],coatingHist[][2],coatingHist[][3],coatingHist[][4],coatingHist[][5],coatingHist[][6],coatingHist[][7],coatingHist[][8],coatingHist[][9],coatingHist[][10],coatingHist[][11],coatingHist[][12],coatingHist[][13],coatingHist[][14],coatingHist[][15],coatingHist[][16],coatingHist[][17],coatingHist[][18],coatingHist[][19],coatingHist[][20],coatingHist[][21],coatingHist[][22],coatingHist[][23],coatingHist[][24],coatingHist[][25],coatingHist[][26],coatingHist[][27],coatingHist[][28],coatingHist[][29],coatingHist[][30],coatingHist[][31],coatingHist[][32],coatingHist[][33],coatingHist[][34],coatingHist[][35],coatingHist[][36],coatingHist[][37],coatingHist[][38],coatingHist[][39],coatingHist[][40],coatingHist[][41],coatingHist[][42],coatingHist[][43],coatingHist[][44],coatingHist[][45],coatingHist[][46],coatingHist[][47],coatingHist[][48],coatingHist[][49],coatingHist[][50],coatingHist[][51],coatingHist[][52],coatingHist[][53],coatingHist[][54],coatingHist[][55],coatingHist[][56],coatingHist[][57],coatingHist[][58],coatingHist[][59],coatingHist[][60],coatingHist[][61],coatingHist[][62],coatingHist[][63],coatingHist[][64],coatingHist[][65],coatingHist[][66],coatingHist[][67],coatingHist[][68],coatingHist[][69],coatingHist[][70],coatingHist[][71],coatingHist[][72],coatingHist[][73],coatingHist[][74],coatingHist[][75],coatingHist[][76],coatingHist[][77],coatingHist[][78],coatingHist[][79],coatingHist[][80],coatingHist[][81],coatingHist[][82],coatingHist[][83],coatingHist[][84],coatingHist[][85],coatingHist[][86],coatingHist[][87],coatingHist[][88],coatingHist[][89],coatingHist[][90],coatingHist[][91],coatingHist[][92],coatingHist[][93],coatingHist[][94],coatingHist[][95],coatingHist[][96],coatingHist[][97],coatingHist[][98],coatingHist[][99]
51002,0,7.84106,8.36245,9.11877,9.11592,9.71963,8.67493,9.14854,8.30363,8.21413,5.77009,9.1798,11.6548,10.6928,20.948,14.8269,29.3654,43.3313,46.3864,49.1084,47.5202,0,4.49166,83.6297,84.5627,0,38.5153,0,89.9739,87.3378,0,108.19,0,102.165,110.582,113.751,107.741,0,0,128.955,122.644,0,0,115.846,0,138.879,0,0,0,0,0,0,154.59,133.187,0,159.377,128.51,163.091,0,29.3461,0,0,0,0,0,195.372,0,0,0,0,199.078,0,0,161.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31401,7.53623,9.08213,18.744,25.4106,18.6473,6.66667,0.483092,0.193237,0.0966184,0.0966184,0.0966184,0.0966184,0.0966184,0.193237,0,0.289855,0,0.193237,0.0966184,0.386473,0.289855,0.0966184,0.289855,0.193237,0.193237,0.386473,0.193237,0.289855,0.0966184,0,0.0966184,0.193237,0.386473,0,0,0.0966184,0.0966184,0.289855,0.0966184,0.0966184,0.0966184,0.193237,0,0.0966184,0,0.0966184,0,0.0966184,0,0,0.0966184,0,0.193237,0.193237,0,0.193237,0.289855,0,0.0966184,0,0.0966184,0,0,0.193237,0,0.0966184,0,0.193237,0,0,0.0966184,0,0,0,0,0,0.0966184,0,0.0966184,0.0966184,0.0966184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966184,0,0.0966184
51302,15.6212,9.62731,8.95056,9.55304,9.82362,8.96885,9.05609,8.45695,8.35481,7.92,8.38081,8.11357,5.64288,6.00396,23.1483,19.1423,19.7018,27.347,23.5103,59.966,3.87012,53.0645,66.3409,75.6481,89.0768,0,60.6684,92.3143,103.211,0,0,0,0,0,0,0,88.9129,98.7262,121.242,0,116.818,124.813,0,0,107.062,136.943,0,149.355,0,147.636,0,159.711,0,153.407,0,0,0,0,0,0,0,0,0,174.887,171.623,193.773,0,0,182.221,0,198.816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58554,7.14286,10.582,19.0476,23.1922,19.6649,6.61376,0.970018,0.440917,0.440917,0.0881834,0.176367,0.0881834,0.26455,0.0881834,0.352734,0.26455,0.529101,0,0.352734,0.26455,0.26455,0.0881834,0,0.176367,0,0.0881834,0.0881834,0.176367,0.26455,0.0881834,0.0881834,0.0881834,0.0881834,0.176367,0.176367,0,0.176367,0.0881834,0,0.0881834,0.0881834,0.0881834,0,0.440917,0,0.0881834,0,0,0.0881834,0,0.0881834,0,0.0881834,0.0881834,0,0,0,0,0,0.0881834,0,0.176367,0,0,0,0.0881834,0.0881834,0,0.0881834,0.0881834,0,0,0.0881834,0.0881834,0.0881834,0,0.0881834,0,0.0881834,0,0,0,0,0.0881834,0.0881834,0,0.0881834,0,0,0,0,0,0,0,0,0.0881834,0.0881834,0,0.0881834
51602,8.13191,7.59937,8.30847,9.21469,9.32088,9.54189,9.11441,9.40576,9.17222,7.07592,6.94706,8.36971,12.0537,13.5703,15.2576,19.5448,37.3138,21.5869,39.0655,37.4954,0,67.1313,75.1057,43.3603,64.1463,0,0,85.0135,0,92.4624,89.7342,108.222,74.2682,110.913,0,0,43.1494,0,124.472,0,0,0,127.403,0,132.053,0,0,0,0,0,151.407,0,0,0,129.656,0,0,0,156.899,0,0,182.092,154.271,0,0,0,0,0,0,0,197.853,0,193.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27975,5.63674,11.3779,18.0585,25.7829,18.8935,6.5762,0.939457,0.313152,0.208768,0,0.104384,0.313152,0.521921,0.104384,0.104384,0.104384,0.417537,0.835073,0.313152,0.104384,0.104384,0.208768,0,0.208768,0.208768,0,0,0.104384,0.104384,0.104384,0.104384,0.104384,0.104384,0.313152,0.313152,0.208768,0.208768,0.104384,0.104384,0.104384,0,0.104384,0,0.208768,0.104384,0.104384,0,0,0,0,0,0.104384,0,0.104384,0.104384,0,0,0,0,0.104384,0,0.104384,0.104384,0.104384,0,0,0,0,0,0,0.104384,0,0,0.208768,0,0.104384,0.104384,0,0,0,0,0.104384,0,0,0,0,0,0,0,0,0.104384,0,0.104384,0,0,0,0,0.104384,0.104384
51902,0,9.51004,9.14816,9.0617,9.77381,9.24981,10.3088,9.95303,7.83748,9.13318,8.71742,13.1169,10.7366,14.6695,40.452,14.3865,31.0715,31.6798,51.0547,60.0416,18.6869,5.07866,38.8163,63.4709,57.6791,0,70.2455,0,92.9048,0,107.624,84.6621,103.273,87.0489,0,120.211,0,0,0,0,0,0,131.801,0,126.913,0,145.216,0,150.254,0,0,0,147.421,0,161.347,0,0,0,0,0,149.375,0,0,185.905,0,176.094,0,0,0,197.656,0,0,0,0,0,0,0,0,0,179.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19489,6.86901,9.74441,15.9744,23.3227,20.2875,7.98722,1.27796,0.319489,0,0.159744,0,0.319489,0,0.159744,0.479233,0,0.159744,0.319489,0.479233,0.319489,0.479233,0.159744,0,0,0,0.479233,0,0.159744,0.479233,0.479233,0.319489,0.479233,0,0.479233,0,0.159744,0.319489,0.159744,0,0.159744,0.479233,0,0,0,0,0.159744,0,0.159744,0.159744,0.159744,0.159744,0,0.319489,0.159744,0,0,0,0,0,0.159744,0,0,0.159744,0,0.159744,0,0,0,0,0,0.159744,0,0.479233,0.159744,0,0.159744,0,0.159744,0,0,0,0.159744,0,0,0.159744,0,0,0.159744,0,0,0,0.159744,0,0.159744,0,0,0,0.159744,0
52202,0,10.3995,8.96443,9.47161,9.33869,8.82772,8.7813,7.81372,9.85221,9.52227,8.14873,8.82734,12.5386,9.80719,23.0951,7.40377,31.2312,29.4677,30.0262,25.4096,80.652,46.7944,1.59809,85.8179,0,0,83.5452,93.7192,0,12.6658,0,99.5419,0,105.777,0,0,120.023,0,0,0,0,0,0,126.987,0,0,147.401,0,152.541,152.594,129.195,135.136,0,148.652,159.842,158.221,0,154.847,0,174.252,0,173.946,0,189.475,0,0,0,0,0,0,0,193.6,0,0,0,0,0,0,0,196.461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97238,5.3407,9.94475,14.1805,25.046,21.547,8.10313,0.368324,0.184162,0.368324,0.552486,0,0.184162,0.368324,0.368324,0.184162,0.184162,0,0.552486,0,0,0,0.184162,0,0.184162,0.368324,0.184162,0,0.184162,0,0,0.368324,0,0.184162,0.184162,0,0,0.184162,0,0.184162,0.368324,0.368324,0,0.368324,0.184162,0.184162,0,0.184162,0.184162,0.184162,0.184162,0,0,0,0.184162,0,0,0,0,0,0.184162,0,0,0.184162,0.184162,0,0,0.184162,0,0,0,0,0,0.184162,0.184162,0,0.368324,0.184162,0,0.368324,0,0,0,0,0,0,0.184162,0.184162,0,0,0,0,0,0,0.184162,0,0.184162,0,0.184162,0
52502,11.0512,10.1702,9.89193,9.70762,9.49993,9.73502,9.73634,8.28038,9.23575,9.5247,10.5682,11.3666,9.33871,13.1274,10.1227,8.40536,16.7193,31.1615,73.2479,9.02135,68.1506,66.1613,84.3555,34.5008,90.8672,91.0335,93.7236,42.66,99.2262,74.5254,0,0,96.7523,103.718,100.809,120.212,0,103.654,119.157,113.939,0,129.758,129.304,129.01,0,141.927,0,0,149.773,146.29,153.476,0,130.224,0,162.683,0,0,0,171.596,0,0,0,0,0,179.971,0,0,0,0,0,0,196.576,188.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40909,5.11364,8.75,14.7727,25.5682,22.7273,7.72727,2.15909,0.454545,0.113636,0.340909,0,0,0.340909,0.227273,0.227273,0.113636,0.454545,0.113636,0,0.340909,0.227273,0.113636,0,0.227273,0,0.340909,0.454545,0.113636,0,0.113636,0.113636,0,0.340909,0,0,0.113636,0.113636,0,0,0,0.227273,0,0.113636,0.113636,0.568182,0.113636,0.227273,0.227273,0,0.113636,0.454545,0.113636,0.113636,0,0,0,0.113636,0,0,0.227273,0.113636,0,0.113636,0.227273,0.113636,0.227273,0,0,0,0.113636,0,0,0.113636,0.113636,0,0.113636,0,0,0.113636,0,0,0,0.227273,0,0.113636,0,0,0,0,0,0,0,0,0.113636,0,0.113636,0,0.113636,0
52802,20.3205,12.0691,10.8107,10.6725,11.3214,13.823,13.7145,14.9235,15.6682,15.8301,20.5825,22.4892,27.6241,28.3463,30.3254,33.7186,36.4736,52.5492,44.9756,46.8174,52.3823,64.8945,49.5392,54.6745,58.2579,68.3491,71.6873,59.0474,84.2083,87.588,75.8353,80.3916,86.8399,80.5461,53.1658,106.904,94.6805,108.715,106.257,122.972,127.36,132.479,0,127.076,119.428,129.876,125.324,137.156,146.543,112.77,149.447,157.119,131.471,158.373,151.488,167.313,159.673,162.765,141.312,170.14,175.681,177.56,182.765,166.245,180.809,179.719,184.929,190.325,189.259,186.17,183.401,198.244,196.15,197.12,199.127,186.617,0,197.458,197.677,181.796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62989,3.68826,6.09365,12.1552,23.4445,16.9019,4.61834,0.962155,0.513149,0.86594,0.769724,0.962155,1.2508,1.41116,1.4753,1.28287,1.82809,1.44323,1.28287,0.898012,1.12251,0.86594,0.994227,1.0263,0.86594,0.769724,0.577293,0.481078,0.449006,0.192431,0.35279,0.384862,0.320718,0.224503,0.160359,0.192431,0.256575,0.128287,0.288647,0.128287,0.128287,0.0641437,0.192431,0.160359,0.0962155,0.0641437,0.160359,0.192431,0.128287,0.224503,0.128287,0.0320718,0.0641437,0.160359,0.0641437,0.0962155,0.0320718,0.0641437,0.0641437,0.0641437,0.0962155,0.0962155,0.0320718,0.0320718,0.128287,0,0.0962155,0.0641437,0.0320718,0.0320718,0.160359,0,0.0320718,0.0641437,0.0320718,0.128287,0.160359,0.0641437,0.0962155,0.0962155,0.0641437,0.0962155,0.128287,0.0962155,0.0320718,0.0641437,0,0.0641437,0.0962155,0.0641437,0.224503,0.128287,0.160359,0.0962155,0.0641437,0.0641437,0.0320718,0.128287,0.384862,0.128287
53102,13.0637,8.9909,8.95639,9.69101,10.1938,10.1862,11.0545,11.5243,14.7206,15.5059,19.0744,24.8201,23.843,28.2362,35.2504,36.4941,46.1594,46.3056,47.6427,51.5912,50.9892,50.3635,53.3282,62.1795,63.8669,69.2878,81.3872,71.5001,77.5523,80.5495,78.6574,80.2546,94.667,93.5057,94.3739,110.843,60.7352,115.139,110.646,111.128,60.6832,95.874,123.783,115.441,125.984,122.496,140.436,122.725,132.674,135.49,152.095,152.346,148.532,149.743,155.897,164.828,0,156.995,163.954,170.809,173.695,174.775,162.496,177.144,179.398,179.868,183.978,121.899,182.556,131.08,0,0,183.907,107.348,0,199.154,0,0,183.112,137.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54886,2.91802,7.30789,17.1915,29.1032,22.2574,6.6062,0.556221,0.444977,0.376519,0.43642,0.573336,0.744481,0.633236,0.676023,0.616122,0.599007,0.607565,0.599007,0.462091,0.539107,0.316618,0.427862,0.410748,0.282389,0.325175,0.350847,0.222488,0.239603,0.136916,0.145473,0.15403,0.0941297,0.145473,0.119801,0.0513435,0.0770152,0.0941297,0.034229,0.0599007,0.0770152,0.0427862,0.0427862,0.0427862,0.0513435,0.0427862,0.0513435,0.0513435,0.068458,0.00855725,0.068458,0.0171145,0.0513435,0.0256717,0.0427862,0.00855725,0.034229,0.0256717,0.0171145,0.034229,0.0427862,0.0256717,0.00855725,0.0171145,0.0171145,0.0256717,0.00855725,0,0.00855725,0.0171145,0.00855725,0.0256717,0.0171145,0.0171145,0.034229,0.0171145,0.0256717,0.0171145,0.0256717,0.0427862,0.00855725,0.0171145,0,0.0256717,0.034229,0,0.0171145,0,0.00855725,0.0171145,0,0.034229,0.0256717,0,0.0171145,0.00855725,0.0256717,0.0171145,0.00855725,0.0427862
53402,6.35828,9.91082,8.20759,9.41028,10.3099,9.53218,9.95811,9.79193,8.275,11.5919,9.89738,12.6193,18.8968,6.91351,10.0238,37.0709,24.0497,9.20002,51.8285,78.3051,52.5588,0,45.2201,60.8544,41.9293,89.3889,0,96.0016,0,0,107.874,87.7162,97.8985,0,0,119.376,0,0,0,115.108,0,0,114.727,124.341,0,0,130.87,0,0,154.411,145.675,147.76,0,0,154.98,160.271,148.401,0,0,159.641,170.523,0,0,0,0,0,0,0,194.466,0,0,0,0,0,0,128.718,0,148.107,0,128.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73684,5.13158,10.6579,16.0526,23.9474,20.2632,6.44737,0.526316,0.263158,0,0,0.263158,0.131579,0.131579,0.263158,0.263158,0.131579,0.657895,0.263158,0.263158,0.526316,0,0.394737,0.657895,0.394737,0.526316,0.131579,0.263158,0.263158,0.131579,0.263158,0.131579,0.263158,0,0.131579,0.131579,0,0,0,0.263158,0.131579,0.394737,0.131579,0,0.131579,0,0,0.394737,0.526316,0,0,0.131579,0.131579,0.131579,0,0,0,0,0,0.263158,0,0,0.131579,0.131579,0.131579,0.131579,0.263158,0,0,0.131579,0,0,0,0.131579,0.263158,0.131579,0,0.263158,0,0.131579,0.131579,0.131579,0,0.263158,0,0,0.131579,0.131579,0,0,0,0,0,0,0,0,0,0.131579,0,0
53702,0,8.76875,9.12401,10.4057,10.1983,9.6495,9.84688,7.68878,10.258,9.9002,11.8309,15.3918,8.0756,16.1157,15.264,18.1171,6.16895,3.67286,54.9841,59.8231,0,42.3017,75.7533,58.024,56.6457,80.7489,97.7721,84.288,102.551,83.4093,100.901,106.299,101.92,112.112,0,0,100.03,119.563,0,0,102.755,0,137.622,0,0,143.462,0,115.132,0,0,0,0,0,0,0,68.2212,0,175.872,161.569,175.976,0,0,0,179.11,0,0,0,190.049,0,107.539,167.487,0,0,186.769,172.368,0,0,0,114.813,91.2796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61757,5.55556,10.8527,15.6331,24.9354,18.9922,7.49354,0.516796,0.129199,0.129199,0.387597,0.129199,0.387597,0,0,0,0.129199,0.516796,0.258398,0.387597,0.775194,0.387597,0.129199,0.258398,0.387597,0.258398,0.258398,0,0.387597,0.129199,0.129199,0,0.129199,0.258398,0.258398,0.387597,0.129199,0.258398,0.129199,0.258398,0.516796,0,0.129199,0.129199,0,0.258398,0.129199,0,0.129199,0,0.258398,0.129199,0,0.258398,0.129199,0,0.258398,0.258398,0.129199,0,0.129199,0.129199,0.129199,0,0,0,0,0,0.129199,0,0,0.258398,0,0,0,0.129199,0.129199,0,0,0,0,0,0,0.129199,0,0.129199,0.129199,0.258398,0,0.129199,0,0.129199,0.129199,0.129199,0,0,0,0,0.129199,0
54002,0,9.52925,8.82936,9.82145,10.1506,10.0353,10.1813,7.29555,8.73816,10.8476,8.55894,11.5817,6.08301,18.0497,17.1838,36.8975,18.7762,33.5826,4.15253,60.9641,49.1525,66.938,85.7579,85.177,52.8245,49.2853,0,88.347,76.8276,102.299,79.9451,106.035,98.5977,111.553,103.346,112.82,113.732,124.402,118.645,113.251,115.846,0,0,105.051,134.151,139.072,0,147.143,0,0,139.244,158.059,0,0,0,0,111.915,172.305,0,163.686,0,0,0,0,193.891,0,0,0,0,182.058,0,188.782,0,0,0,0,0,0,0,80.9601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13158,7.89474,7.89474,17.8947,23.2895,18.5526,4.86842,0.789474,0.131579,0.263158,0.131579,0,0.263158,0.263158,0.789474,0.263158,0.263158,0.263158,0.263158,0.921053,0.263158,0.657895,0.526316,0.131579,0.131579,0.131579,0.131579,0.263158,0.263158,0.263158,0.263158,0.263158,0,0.394737,0.131579,0.131579,0,0,0.131579,0.263158,0.263158,0.131579,0.394737,0.131579,0.131579,0.131579,0,0.131579,0.131579,0.131579,0,0.263158,0.263158,0.263158,0.131579,0.526316,0.131579,0,0.263158,0.131579,0,0,0.131579,0,0.263158,0.131579,0,0,0,0.394737,0,0,0,0.131579,0.131579,0,0,0,0,0.131579,0,0.131579,0,0,0,0,0.131579,0,0,0,0,0.131579,0,0,0.131579,0,0.131579,0,0,0
54302,0,11.8251,10.3393,9.43475,9.75178,10.0644,9.58092,8.19187,12.4859,9.89643,11.5021,11.7379,12.7882,21.451,29.8968,32.4374,36.8114,62.557,62.6575,6.63198,42.2659,10.312,85.102,89.5701,78.1367,91.9512,82.3994,83.4994,0,90.2079,94.3524,109.361,0,0,0,0,100.854,116.099,115.414,120.688,121.515,0,127.952,0,90.4274,72.9233,122.031,113.263,0,0,146.54,143.239,0,0,157.977,0,150.089,155.507,0,0,182.861,0,0,0,0,0,0,0,0,0,0,0,184.81,0,0,0,0,0,0,122.395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48162,5.60662,7.26103,15.9926,28.4007,22.0588,5.60662,0.827206,0.0919118,0.275735,0.183824,0.275735,0.183824,0.367647,0.183824,0.275735,0.275735,0.183824,0.459559,0.459559,0.183824,0.275735,0.275735,0.275735,0,0.275735,0.735294,0.275735,0.459559,0.367647,0.275735,0.0919118,0.275735,0.183824,0,0.183824,0.459559,0,0.0919118,0,0,0.0919118,0.0919118,0,0.275735,0.275735,0.183824,0.183824,0.183824,0,0.183824,0,0.0919118,0,0.0919118,0.183824,0.0919118,0.183824,0,0,0.183824,0.0919118,0.0919118,0.183824,0,0.0919118,0,0,0,0,0.0919118,0.183824,0,0,0.183824,0.183824,0,0,0.0919118,0.0919118,0,0.0919118,0,0,0,0,0,0,0,0,0,0.0919118,0.0919118,0,0,0,0,0,0,0
54602,9.3663,10.321,9.69495,8.79253,8.83575,10.1814,10.0453,7.69662,9.77306,7.48982,9.12912,12.7599,17.2591,7.54874,33.659,30.5679,31.239,24.8512,63.5374,32.6369,64.5521,36.9181,88.4753,7.79323,22.8742,85.3117,91.1493,0,76.1494,81.0588,0,107.017,79.0646,89.2829,112.502,116.883,97.9677,0,116.926,0,23.7307,128.647,0,137.502,0,0,144.935,148.552,0,0,0,127.76,140.003,140.441,151.314,150.929,0,165.598,0,166.427,141.241,133.87,0,0,179.477,0,0,0,196.073,0,0,0,0,191.796,0,0,198.968,0,0,95.1342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78528,6.38037,10.9202,18.1595,25.5215,16.1963,5.03067,0.368098,0.245399,0,0.245399,0.490798,0.368098,0.122699,0,0.245399,0.245399,0.245399,0.368098,0.245399,0.122699,0.245399,0.490798,0.245399,0.245399,0.490798,0.490798,0.490798,0,0.245399,0.368098,0.490798,0.368098,0.245399,0.122699,0,0.122699,0.122699,0.122699,0.368098,0.245399,0,0.122699,0.122699,0.245399,0,0.122699,0,0.245399,0.122699,0,0,0.122699,0.122699,0,0,0.122699,0,0.122699,0,0,0,0,0.122699,0.245399,0,0.122699,0,0.122699,0,0.490798,0,0.122699,0,0.245399,0.122699,0,0,0.122699,0,0,0.122699,0,0.122699,0.122699,0,0,0,0,0.122699,0,0,0,0,0,0.122699,0,0,0.245399,0.122699
54902,0,8.40538,9.76447,9.09435,10.0493,9.36826,8.86374,6.76049,7.73531,9.93126,7.71159,18.1215,5.41141,15.0072,15.7521,36.0684,26.198,30.5732,24.3988,68.4845,70.0826,0,0,64.7226,85.8911,75.3391,72.6528,77.4403,86.7443,2.02903,0,0,0,0,92.5473,119.458,120.558,0,104.887,108.308,106.686,0,118.175,0,0,140.175,127.879,141.782,135.087,149.667,143.797,139.927,0,0,161.456,169.403,0,0,175.572,0,162.145,0,181.529,0,0,0,0,99.4212,0,0,0,0,0,0,197.787,0,0,0,0,38.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.34918,5.64636,9.80683,19.3165,24.2199,18.425,5.05201,0.297177,0.445765,0,0,0,0.297177,0,0.148588,0,0.148588,0.148588,0.148588,0.742942,0.742942,0.148588,0.445765,0.297177,0.148588,0,0.148588,0.445765,0.297177,0.148588,0,0.148588,0.148588,0.148588,0.148588,0.594354,0.594354,0,0.148588,0.297177,0.297177,0,0,0,0.148588,0.297177,0.148588,0,0,0.297177,0.148588,0,0,0.148588,0.148588,0,0,0.148588,0,0.297177,0.445765,0,0,0.148588,0,0,0,0.148588,0,0,0.297177,0.297177,0,0,0,0.148588,0.148588,0.148588,0,0,0.148588,0.148588,0,0,0.148588,0,0,0.148588,0,0,0.148588,0,0,0,0,0,0,0,0.148588,0
55202,27.4682,9.63073,9.53401,8.89812,9.47201,10.148,9.03286,8.7606,11.5397,12.008,8.30882,9.3173,12.41,12.8228,20.6367,48.0143,3.31397,31.3593,67.3985,64.094,55.8245,19.5242,0,0,90.8909,83.9267,91.0023,97.5423,96.1446,0,106.058,104.615,111.134,105.05,79.7636,0,109.482,0,0,108.781,55.0731,0,111.996,0,35.8703,0,0,147.759,0,79.8443,146.097,0,0,0,0,0,0,156.381,174.958,0,175.766,168.762,179.668,0,0,187.099,191.467,131.353,0,0,0,0,0,0,0,0,0,0,196.221,147.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02385,4.61997,10.5812,19.3741,23.696,18.7779,5.2161,0.745156,0.149031,0,0.149031,0.149031,0.149031,0.149031,0.298063,0.447094,0.745156,0.298063,0.149031,0.298063,0,0.298063,0.447094,0.447094,0.596125,0,0.298063,0.596125,0.149031,0,0.596125,0,0.149031,0.298063,0,0,0.149031,0.149031,0.149031,0.298063,0.298063,0,0,0,0,0.596125,0.447094,0,0.298063,0,0,0.447094,0.149031,0.596125,0.298063,0.149031,0,0,0,0,0,0,0,0,0,0.298063,0,0,0,0,0,0,0,0.298063,0,0,0,0,0.149031,0,0,0,0,0,0.149031,0,0,0.298063,0,0.149031,0,0,0,0.298063,0.149031,0,0.149031,0,0.149031,0
55502,0,8.70894,8.7457,9.58735,10.1363,9.21441,8.93948,8.35534,11.587,8.28777,14.6342,9.3903,12.4684,4.83081,27.9679,51.2989,2.92925,22.0824,75.4872,53.615,77.5963,42.5313,60.7554,51.1785,52.492,90.0447,0,90.027,0,84.8885,0,110.072,0,74.0942,0,115.263,0,0,0,115.347,0,122.364,0,114.488,0,127.468,144.092,149.112,0,0,0,0,0,0,165.355,0,0,0,0,167.22,174.638,0,0,0,0,166.345,0,180.952,189.255,0,192.949,0,0,0,176.634,0,0,0,0,124.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83333,5.16667,11.6667,16.3333,23.8333,17.8333,5.16667,0.833333,0.5,0.166667,0.166667,0.166667,0.666667,0.166667,0,0.333333,0.333333,0.666667,0.166667,0,0.166667,0.166667,0.5,0.666667,0,0.333333,1.5,0,0.166667,0.166667,0.166667,0,0.166667,0,0.166667,0,0,0.166667,0.666667,0.333333,0.333333,0,0,0.166667,0,0.333333,0,0.166667,0.166667,0,0.333333,0.333333,0,0,0.166667,0.333333,0,0.166667,0.166667,0.166667,0,0,0,0.166667,0.166667,0,0,0.166667,0,0,0,0,0.166667,0,0.166667,0,0,0.166667,0,0.166667,0,0,0.166667,0.333333,0,0.166667,0,0,0.333333,0,0.166667,0,0.166667,0,0.166667,0,0.166667,0,0,0
