coatingSeconds,rbcLayerPSD[][0],rbcLayerPSD[][1],rbcLayerPSD[][2],rbcLayerPSD[][3],rbcLayerPSD[][4],rbcLayerPSD[][5],rbcLayerPSD[][6],rbcLayerPSD[][7],rbcLayerPSD[][8],rbcLayerPSD[][9],rbcLayerPSD[][10],rbcLayerPSD[][11],rbcLayerPSD[][12],rbcLayerPSD[][13],rbcLayerPSD[][14],rbcLayerPSD[][15],rbcLayerPSD[][16],rbcLayerPSD[][17],rbcLayerPSD[][18],rbcLayerPSD[][19],rbcLayerPSD[][20],rbcLayerPSD[][21],rbcLayerPSD[][22],rbcLayerPSD[][23],rbcLayerPSD[][24],rbcLayerPSD[][25],rbcLayerPSD[][26],rbcLayerPSD[][27],rbcLayerPSD[][28],rbcLayerPSD[][29],rbcLayerPSD[][30],rbcLayerPSD[][31],rbcLayerPSD[][32],rbcLayerPSD[][33],rbcLayerPSD[][34],rbcLayerPSD[][35],rbcLayerPSD[][36],rbcLayerPSD[][37],rbcLayerPSD[][38],rbcLayerPSD[][39],rbcLayerPSD[][40],rbcLayerPSD[][41],rbcLayerPSD[][42],rbcLayerPSD[][43],rbcLayerPSD[][44],rbcLayerPSD[][45],rbcLayerPSD[][46],rbcLayerPSD[][47],rbcLayerPSD[][48],rbcLayerPSD[][49],rbcLayerPSD[][50],rbcLayerPSD[][51],rbcLayerPSD[][52],rbcLayerPSD[][53],rbcLayerPSD[][54],rbcLayerPSD[][55],rbcLayerPSD[][56],rbcLayerPSD[][57],rbcLayerPSD[][58],rbcLayerPSD[][59],rbcLayerPSD[][60],rbcLayerPSD[][61],rbcLayerPSD[][62],rbcLayerPSD[][63],rbcLayerPSD[][64],rbcLayerPSD[][65],rbcLayerPSD[][66],rbcLayerPSD[][67],rbcLayerPSD[][68],rbcLayerPSD[][69],rbcLayerPSD[][70],rbcLayerPSD[][71],rbcLayerPSD[][72],rbcLayerPSD[][73],rbcLayerPSD[][74],rbcLayerPSD[][75],rbcLayerPSD[][76],rbcLayerPSD[][77],rbcLayerPSD[][78],rbcLayerPSD[][79],rbcLayerPSD[][80],rbcLayerPSD[][81],rbcLayerPSD[][82],rbcLayerPSD[][83],rbcLayerPSD[][84],rbcLayerPSD[][85],rbcLayerPSD[][86],rbcLayerPSD[][87],rbcLayerPSD[][88],rbcLayerPSD[][89],rbcLayerPSD[][90],rbcLayerPSD[][91],rbcLayerPSD[][92],rbcLayerPSD[][93],rbcLayerPSD[][94],rbcLayerPSD[][95],rbcLayerPSD[][96],rbcLayerPSD[][97],rbcLayerPSD[][98],rbcLayerPSD[][99],coatingHist[][0],coatingHist[][1],coatingHist[][2],coatingHist[][3],coatingHist[][4],coatingHist[][5],coatingHist[][6],coatingHist[][7],coatingHist[][8],coatingHist[][9],coatingHist[][10],coatingHist[][11],coatingHist[][12],coatingHist[][13],coatingHist[][14],coatingHist[][15],coatingHist[][16],coatingHist[][17],coatingHist[][18],coatingHist[][19],coatingHist[][20],coatingHist[][21],coatingHist[][22],coatingHist[][23],coatingHist[][24],coatingHist[][25],coatingHist[][26],coatingHist[][27],coatingHist[][28],coatingHist[][29],coatingHist[][30],coatingHist[][31],coatingHist[][32],coatingHist[][33],coatingHist[][34],coatingHist[][35],coatingHist[][36],coatingHist[][37],coatingHist[][38],coatingHist[][39],coatingHist[][40],coatingHist[][41],coatingHist[][42],coatingHist[][43],coatingHist[][44],coatingHist[][45],coatingHist[][46],coatingHist[][47],coatingHist[][48],coatingHist[][49],coatingHist[][50],coatingHist[][51],coatingHist[][52],coatingHist[][53],coatingHist[][54],coatingHist[][55],coatingHist[][56],coatingHist[][57],coatingHist[][58],coatingHist[][59],coatingHist[][60],coatingHist[][61],coatingHist[][62],coatingHist[][63],coatingHist[][64],coatingHist[][65],coatingHist[][66],coatingHist[][67],coatingHist[][68],coatingHist[][69],coatingHist[][70],coatingHist[][71],coatingHist[][72],coatingHist[][73],coatingHist[][74],coatingHist[][75],coatingHist[][76],coatingHist[][77],coatingHist[][78],coatingHist[][79],coatingHist[][80],coatingHist[][81],coatingHist[][82],coatingHist[][83],coatingHist[][84],coatingHist[][85],coatingHist[][86],coatingHist[][87],coatingHist[][88],coatingHist[][89],coatingHist[][90],coatingHist[][91],coatingHist[][92],coatingHist[][93],coatingHist[][94],coatingHist[][95],coatingHist[][96],coatingHist[][97],coatingHist[][98],coatingHist[][99]
40201,22.3915,13.6302,10.2072,9.53179,10.0355,9.59638,9.19278,8.2877,9.14723,8.18399,7.05323,7.87011,7.92551,12.1414,9.95592,21.8161,20.8828,32.9546,47.2406,50.8159,47.0637,51.4633,85.3285,80.0945,80.3788,79.1027,94.6944,0,74.3507,98.4556,86.811,103.184,0,113.932,115.468,115.562,108.422,117.16,0,0,131.568,129.504,137.658,134.173,0,0,0,0,0,0,45.0747,126.94,0,0,155.416,0,161.353,153.471,0,154.22,0,0,0,0,0,0,0,195.396,172.026,0,193.359,0,0,0,0,185.184,0,0,0,180.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22252,5.76662,12.8901,26.6961,26.9335,11.635,3.49389,0.712347,0.440977,0.237449,0.203528,0.169607,0.135685,0.203528,0.407056,0.203528,0.373134,0.440977,0.474898,0.50882,0.474898,0.339213,0.373134,0.27137,0.0678426,0.101764,0.0339213,0.0678426,0.135685,0.135685,0.101764,0.203528,0.0339213,0.101764,0.203528,0.135685,0.0678426,0.203528,0.135685,0.135685,0.0339213,0.101764,0.101764,0.0678426,0.0339213,0,0,0.101764,0.0678426,0.0339213,0,0.0339213,0,0,0,0.0339213,0.0678426,0.0339213,0.169607,0.0678426,0,0,0,0.0339213,0.0339213,0.0339213,0.0339213,0.0339213,0.0339213,0.0339213,0.0339213,0,0,0,0,0,0,0.0678426,0,0,0.0339213,0,0,0.0339213,0,0,0.0339213,0,0,0,0.0339213,0,0.0339213,0,0,0,0.0339213,0.0339213,0,0
40501,17.3453,13.356,10.4028,9.79593,9.8302,9.15619,8.24094,8.64299,8.61771,8.17687,7.83202,8.75501,8.42071,5.75144,7.5512,15.3435,24.0175,34.1666,30.5286,49.9636,55.3692,60.108,80.368,46.3721,49.0571,84.9874,94.549,97.0496,0,3.6866,106.863,92.4429,99.5586,115.002,117.851,99.6508,118.207,123.758,97.3109,94.8044,0,129.086,126.84,132.558,128.499,124.079,0,0,0,148.98,130.877,159.522,0,162.213,150.324,137.823,164.014,0,0,0,0,0,0,0,92.2925,0,0,195.248,198.152,0,0,0,0,187.628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81304,5.69906,13.4891,26.6093,26.0353,11.4801,3.36203,0.820008,0.369004,0.246002,0.246002,0.205002,0.205002,0.246002,0.328003,0.205002,0.328003,0.574006,0.451005,0.410004,0,0.164002,0.164002,0.205002,0.246002,0.123001,0.0820008,0.123001,0.123001,0.0820008,0.205002,0.123001,0.0820008,0.0820008,0.123001,0.287003,0.0410004,0.0820008,0.0410004,0.0820008,0.123001,0.123001,0.0820008,0.0410004,0.123001,0.123001,0.0820008,0.0410004,0.123001,0.123001,0,0.123001,0,0.0410004,0,0.123001,0.0820008,0.0410004,0.0820008,0,0.0820008,0.0410004,0.0820008,0.0820008,0.0410004,0.123001,0,0.123001,0.0410004,0,0,0,0,0,0.0410004,0.0410004,0,0,0,0.0410004,0,0.0410004,0.0410004,0,0,0,0,0,0,0,0,0,0,0.0410004,0,0,0,0.0410004,0,0.0410004
40801,16.0619,12.03,9.71865,9.0086,9.67591,9.56308,8.90633,8.60546,8.633,9.04863,8.01731,9.79108,9.49693,9.23819,13.8436,4.83338,8.4017,39.4243,68.9287,57.081,41.5793,50.8814,83.0898,76.7577,66.3383,78.7087,81.565,96.3848,97.2311,101.664,0,69.643,105.108,101.551,0,0,0,0,0,0,127.887,0,131.408,90.0809,135.231,0,0,0,145.273,0,0,0,0,162.223,0,0,0,0,170.397,0,155.996,178.529,0,0,0,0,0,196.38,0,0,0,0,0,0,0,0,0,0,0,181.576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13022,5.345,12.6336,27.4052,25.8503,11.516,3.93586,0.874636,0.437318,0.242954,0.194363,0.242954,0.291545,0.194363,0.291545,0.388727,0.194363,0.340136,0.242954,0.242954,0.242954,0.145773,0.437318,0.242954,0.145773,0.242954,0.0971817,0.145773,0.194363,0.145773,0.145773,0.0971817,0.0485909,0.242954,0.145773,0.0485909,0.0971817,0.145773,0.145773,0.0971817,0.0485909,0.145773,0.0485909,0.0485909,0.0485909,0.145773,0.0971817,0.0971817,0,0.0971817,0.0971817,0.0971817,0,0.0485909,0,0.0485909,0.0485909,0.0485909,0,0,0,0,0,0.0485909,0,0.0485909,0,0.0485909,0,0,0,0,0.0485909,0,0,0,0,0.0485909,0,0,0,0.0971817,0,0,0,0.0485909,0,0,0,0.0485909,0,0.0485909,0,0,0,0,0,0,0.0971817,0
41101,26.5473,12.287,10.1924,9.98272,9.26694,9.49035,9.22172,8.35115,7.71981,8.28774,8.04984,10.9688,9.45113,14.4208,7.83107,18.4998,28.6158,39.5354,37.3054,56.7482,47.3369,62.0538,45.804,85.9034,0,92.81,2.51535,33.6062,53.8346,102.886,89.9757,0,107.848,68.5626,87.6982,110.778,0,0,128.739,99.1296,0,129.316,128.314,0,140.71,0,0,144.58,0,52.9554,0,128.087,0,164.07,0,164.856,0,0,158.914,154.654,179.863,0,0,187.253,0,0,184.697,0,0,0,0,0,0,0,197.901,0,0,0,0,195.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84951,5.6545,12.5111,27.9608,27.0703,11.1754,3.42832,0.400712,0.267142,0.267142,0.267142,0.356189,0.178094,0.311665,0.48976,0.445236,0.311665,0.311665,0.445236,0.48976,0.356189,0.222618,0.311665,0.178094,0.133571,0.133571,0.0890472,0.0890472,0.0890472,0.222618,0.178094,0.133571,0.133571,0.0445236,0.178094,0.0890472,0.133571,0.178094,0.222618,0,0.0445236,0.0890472,0.133571,0.0445236,0.0445236,0.0890472,0,0.0445236,0.0445236,0.178094,0.0445236,0,0.0890472,0.0445236,0,0,0,0.0445236,0,0,0,0,0,0,0.178094,0,0,0,0,0,0.0890472,0,0.0445236,0,0,0,0,0.0445236,0,0.0445236,0,0.0445236,0.0890472,0,0,0,0,0,0,0.0445236,0,0,0.0445236,0.0445236,0,0,0,0.0445236,0.0445236,0
41401,15.5111,11.6277,10.304,9.1959,9.68924,9.44565,8.5709,8.53952,7.48512,8.35468,8.52903,6.17865,8.51751,9.50684,15.5204,8.13641,24.0425,39.4183,36.5051,56.7995,82.3015,23.9744,55.4774,38.3593,63.555,77.849,92.6092,92.9542,89.9644,100.624,0,105.831,87.8965,80.4961,0,0,97.8379,109.212,0,0,0,0,0,133.252,0,117.532,0,146.092,0,0,143.478,140.977,0,0,166.241,0,169.183,0,0,159.35,0,0,185.346,0,190.559,0,186.752,0,0,177.382,0,0,0,0,0,0,0,0,0,66.6671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33704,5.28365,14.3493,28.0311,25.4171,12.0133,2.94772,0.389321,0.166852,0.333704,0.278087,0.389321,0.278087,0.333704,0.111235,0.222469,0.222469,0.278087,0.500556,0.278087,0.166852,0.333704,0.333704,0.333704,0.111235,0.166852,0.278087,0,0.0556174,0.166852,0,0.0556174,0.278087,0,0.0556174,0.166852,0.0556174,0.111235,0,0.0556174,0.111235,0.111235,0,0.111235,0.0556174,0.222469,0.333704,0,0.111235,0,0.0556174,0.0556174,0.111235,0.0556174,0.0556174,0,0,0,0.0556174,0,0,0,0,0,0,0.0556174,0.0556174,0,0,0,0.0556174,0.0556174,0,0.0556174,0,0,0,0,0,0.0556174,0,0,0,0.0556174,0.0556174,0,0,0,0.0556174,0,0,0,0.0556174,0.0556174,0,0.0556174,0,0,0,0
41701,28.7702,11.1256,10.0989,9.29998,9.31314,9.33747,8.26191,7.679,9.50345,6.99876,7.96523,7.55852,7.7426,7.72691,12.0649,10.0556,28.6841,52.4074,50.4718,44.6502,20.1165,33.0295,57.6327,55.949,1.92466,85.9278,81.954,0,57.777,0,0,103.7,84.3673,0,0,0,0,109.078,0,110.379,0,0,120.183,0,0,135.762,0,0,0,0,153.52,0,153.194,0,0,147.113,0,0,0,0,0,178.756,0,165.299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73134,5.90796,14.3035,27.4876,26.4925,11.3184,3.35821,0.497512,0.497512,0.124378,0.310945,0.310945,0.186567,0,0.186567,0.310945,0.310945,0.310945,0.310945,0.310945,0.310945,0.310945,0.0621891,0.124378,0.310945,0,0.186567,0,0.0621891,0.124378,0.124378,0.186567,0.186567,0,0.0621891,0.186567,0.124378,0,0.0621891,0.0621891,0.124378,0,0.124378,0.0621891,0.0621891,0,0.0621891,0,0,0,0.0621891,0,0,0.124378,0.0621891,0.124378,0,0,0,0,0,0,0,0,0.0621891,0,0,0.0621891,0,0,0,0,0,0.0621891,0,0,0.124378,0,0,0,0,0,0.0621891,0,0,0,0,0,0,0.0621891,0,0,0,0,0,0,0,0,0,0
42001,26.9747,10.8625,9.71942,9.24578,9.34528,8.99607,8.26948,8.1572,7.59759,8.04263,5.99477,7.88447,7.9958,13.0557,14.8968,12.6612,31.5384,49.1203,5.11174,77.4487,7.60459,46.5403,82.5981,53.3432,36.8434,85.5293,45.8892,0,93.8968,104.663,104.803,65.8889,0,114.172,108.553,102.751,0,0,0,129.153,0,0,0,0,0,0,83.2446,0,0,0,0,0,0,0,0,0,0,0,146.561,0,181.444,183.762,0,0,0,0,0,193.309,0,0,0,0,0,0,0,0,0,0,0,171.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29043,6.40264,13.5974,27.5908,25.9406,11.6172,2.77228,0.462046,0.264026,0.132013,0,0,0.19802,0,0.264026,0.528053,0.528053,0.0660066,0.19802,0.264026,0.264026,0.264026,0.0660066,0.264026,0.19802,0.19802,0.264026,0.132013,0.132013,0.0660066,0.132013,0.132013,0.264026,0.0660066,0.132013,0.0660066,0.132013,0.0660066,0.132013,0.0660066,0.0660066,0.0660066,0.330033,0.132013,0,0,0.0660066,0.0660066,0,0.0660066,0,0.0660066,0.132013,0,0.0660066,0.0660066,0,0.132013,0,0,0,0,0,0,0.0660066,0,0,0,0,0,0,0,0,0.0660066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660066,0.132013,0,0.0660066,0,0.0660066,0,0,0,0.132013
42301,17.0863,10.0434,9.5319,9.31191,8.9916,8.6525,8.45321,7.77835,8.32979,10.1315,8.25997,7.78966,7.88165,14.4301,17.8298,3.66157,9.98485,40.8579,26.1892,38.3573,74.851,43.5622,77.1929,84.5447,77.8099,35.4466,79.6766,97.7628,73.7649,97.414,0,111.311,105.33,0,0,110.444,0,81.4413,0,0,131.662,89.3312,0,0,139.989,83.6606,0,146.367,145.344,0,131.938,0,149.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.459,0,0,0,143.591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25824,6.11264,12.7747,31.25,24.9313,9.68407,2.81593,0.274725,0.0686813,0.274725,0.0686813,0.274725,0.137363,0.206044,0.206044,0.206044,0.274725,0.412088,0.274725,0.206044,0.412088,0,0.206044,0.412088,0.0686813,0.343407,0.206044,0.137363,0.0686813,0.206044,0.137363,0.274725,0.206044,0.0686813,0.0686813,0,0,0.343407,0.0686813,0.137363,0.137363,0.137363,0.206044,0,0.0686813,0.0686813,0.0686813,0,0.0686813,0.137363,0.0686813,0,0.0686813,0,0,0.206044,0,0,0,0,0,0,0,0,0,0.137363,0,0.0686813,0,0.0686813,0.0686813,0.0686813,0.0686813,0.0686813,0.137363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42601,24.762,9.46524,7.90846,9.27259,8.47248,9.24846,8.43668,7.19569,8.29081,7.64966,9.72845,7.82055,11.0125,11.515,20.2645,36.4234,28.0167,40.7365,0,40.659,36.7039,84.0079,43.8625,89.7487,0,77.2573,86.9708,0,24.6492,81.5368,87.515,0,0,0,0,104.228,98.9695,0,0,0,127.997,0,0,119.933,122.502,0,0,146.551,0,0,0,0,0,0,0,0,0,0,0,0,0,169.521,0,0,0,0,0,0,181.833,0,0,0,0,0,0,0,0,0,0,146.352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09663,8.02188,14.4029,26.3446,28.897,9.93619,2.64357,0.546946,0.273473,0.273473,0.273473,0,0.273473,0.0911577,0.182315,0,0.273473,0.182315,0.0911577,0.0911577,0.455789,0.182315,0.182315,0.182315,0,0.0911577,0.182315,0.273473,0.182315,0.182315,0.0911577,0.182315,0.0911577,0.182315,0.364631,0,0.182315,0.182315,0.0911577,0.0911577,0,0.0911577,0.182315,0.273473,0.182315,0,0.0911577,0,0,0,0,0,0,0.0911577,0,0.0911577,0,0.0911577,0,0.0911577,0,0.0911577,0,0.0911577,0,0,0,0,0,0,0,0,0,0.182315,0,0,0,0,0,0,0,0,0,0,0.0911577,0,0,0,0,0,0.0911577,0,0,0,0,0,0,0,0,0
42901,0,9.16185,8.7816,8.7338,8.84919,9.08381,9.18588,7.35044,7.58614,8.24397,5.95336,10.714,17.7961,9.21074,32.5843,9.9708,30.6299,44.1349,6.11937,59.3002,57.4523,49.203,76.0719,81.723,87.5958,79.6444,44.7809,0,81.2359,99.1979,104.646,0,0,0,111.38,112.794,0,0,0,128.473,0,126.984,96.7001,0,0,0,0,0,0,0,0,0,148.815,162.023,0,0,164.397,0,0,165.498,0,0,0,0,0,0,170.71,196.917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29897,5.6701,13.0928,29.1753,26.0825,12.0619,2.47423,0.206186,0.206186,0,0,0.103093,0.103093,0.309278,0.309278,0.412371,0.103093,0.103093,0.515464,0.103093,0,0.103093,0.206186,0.206186,0.412371,0,0.103093,0.206186,0.206186,0.103093,0.309278,0.309278,0.206186,0.309278,0.103093,0.103093,0.103093,0,0.103093,0.412371,0.309278,0,0.103093,0.103093,0.103093,0,0,0,0.103093,0.103093,0,0,0.103093,0.103093,0,0,0.103093,0.103093,0,0,0,0,0,0.103093,0.103093,0,0,0,0,0,0,0,0.103093,0,0,0,0.103093,0,0,0,0,0.103093,0.206186,0,0,0.103093,0,0,0,0,0,0,0,0,0,0,0,0,0.103093,0
43201,17.4227,7.55459,8.17891,9.02758,9.71557,8.46152,8.41433,8.89035,7.62958,9.79832,11.5838,7.74241,9.23149,24.2405,19.8022,3.66252,71.0285,76.2253,27.6384,54.2121,69.7771,31.5835,84.4202,0,93.9108,68.6731,94.1495,90.7077,102.232,0,0,77.305,0,0,43.3943,0,0,0,0,0,0,0,0,0,0,0,130.142,148.852,0,0,0,0,0,0,0,0,0,0,0,0,180.908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54873,4.7976,16.1919,24.1379,27.2864,12.5937,4.04798,0.89955,0.29985,0,0.449775,0.29985,0.29985,0,0,0.149925,0,0.149925,0.5997,0,0.449775,0.449775,0.149925,0,0.149925,0.29985,0.149925,0.29985,0.149925,0.149925,0.29985,0,0,0.149925,0.29985,0.149925,0,0.149925,0.29985,0.29985,0,0.149925,0.149925,0,0,0,0.149925,0.149925,0,0.149925,0,0.149925,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149925,0,0,0,0,0,0,0,0,0.149925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149925,0,0,0,0,0,0,0,0,0
43501,0,6.56888,7.35,8.80458,9.14857,9.72028,7.88664,9.49624,9.4427,6.48921,6.38582,11.0167,9.121,18.3486,23.3409,23.3134,4.65121,2.12799,0,32.3953,0,0,87.5608,0,42.2537,0,76.0842,0,0,0,0,0,111.303,0,0,0,0,9.84002,0,125.35,0,0,108.828,81.2678,115.182,0,0,0,114.307,0,0,151.752,0,0,0,0,0,0,153.847,0,0,0,0,173.213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13308,7.03422,11.4068,29.2776,22.2433,12.1673,4.94297,0.570342,0.190114,0,0,0.190114,0.190114,0,0.190114,0,0,0.380228,0,0.380228,0.190114,0.380228,0.190114,0,0.190114,0.380228,0.190114,0.190114,0.570342,0.190114,0,0.190114,0.570342,0,0,0,0,0,0,0.190114,0.190114,0,0,0.190114,0,0,0,0,0.190114,0,0,0,0,0,0.190114,0.190114,0,0.380228,0,0,0,0,0.190114,0,0,0,0,0,0,0,0,0,0,0,0,0.190114,0.190114,0,0,0,0.190114,0,0,0,0,0,0,0,0,0,0,0,0.190114,0,0,0,0,0,0,0
43801,0,7.04685,7.7748,8.32168,9.07208,8.99953,8.84218,8.26628,10.5362,10.9601,8.65674,8.32429,3.99825,9.50258,11.6948,17.1309,1.5292,45.0316,55.8648,71.0094,0,0,69.2931,0,0,72.8955,0,0,0,98.4285,0,0,87.0068,0,101.717,0,0,0,121.217,0,0,0,0,0,0,0,0,0,150.016,0,0,149.126,0,0,0,0,0,0,0,0,0,183.386,0,0,0,0,0,188.776,0,0,0,0,0,0,0,0,0,0,191.316,147.326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65371,6.18375,15.371,22.9682,24.0283,13.4276,4.41696,0.353357,0.353357,0,0.353357,0,0.176678,0,0.176678,0,0.176678,0.353357,0.176678,0.353357,0,0,0,0.176678,0,0.530035,0.176678,0.353357,0.176678,0.176678,0.176678,0.176678,0.176678,0.176678,0.176678,0.353357,0,0.353357,0,0,0,0.176678,0,0.176678,0,0,0,0,0.176678,0.176678,0.176678,0,0,0,0,0.176678,0,0,0,0,0.176678,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176678,0.176678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353357,0,0,0.176678,0.176678,0,0,0,0
44101,10.1855,8.9207,9.05488,8.8462,8.49945,9.62288,9.84624,7.99322,9.70392,11.1356,10.8836,16.4102,8.05291,9.08459,42.4702,10.6492,25.128,0,51.9282,27.8674,31.0636,0,87.6407,0.815911,72.948,91.8224,0,99.6895,0,0,0,86.3412,108.449,103.241,0,0,0,0,0,0,0,0,0,137.312,131.553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30275,4.22018,15.2294,20.7339,27.5229,14.6789,4.22018,1.65138,0,0.183486,0,0,0.183486,0,0.183486,0.183486,0.183486,0.733945,0.183486,0.183486,0.366972,0.183486,0,0.366972,0.366972,0.550459,0.183486,0.550459,0.550459,0.550459,0,0.183486,0,0.183486,0,0.183486,0,0.183486,0,0.183486,0,0,0,0.366972,0,0.183486,0,0,0,0.183486,0,0.183486,0,0,0.183486,0,0,0,0,0,0,0.183486,0,0,0,0,0,0,0.183486,0,0.183486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183486,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44401,32.0531,7.07178,10.5768,9.02934,10.5004,8.47514,8.74694,8.31775,9.92762,6.64525,11.3581,8.38736,12.1614,11.0403,15.1502,16.5702,30.3826,59.1965,40.098,61.9184,69.5569,70.8641,65.8873,60.9918,49.8847,0,89.2513,0,3.74537,0,90.6593,0,0,0,106.159,0,0,0,0,129.003,0,0,0,0,122.509,0,0,0,0,0,0,151.815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.418,193.399,0,0,0,0,191.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37624,6.93069,14.4554,20.9901,24.9505,16.0396,4.35644,0.39604,0.39604,0.19802,0,0,0,0,0.19802,0,0.39604,0.39604,0,0.594059,0.19802,0,0.19802,0.19802,0.19802,0.39604,0.39604,0.39604,0,0,0.19802,0.990099,0.19802,0.19802,0.39604,0.19802,0,0.19802,0.19802,0.39604,0,0.19802,0,0.19802,0.39604,0,0,0,0,0,0.19802,0,0,0.19802,0,0,0,0,0,0,0,0.19802,0,0,0.19802,0,0,0,0,0,0,0,0,0,0,0.19802,0,0,0,0,0,0.19802,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19802,0.19802,0,0,0
44701,0,8.99838,8.23168,8.97463,9.06447,8.99548,7.93134,8.08753,8.00125,12.1233,8.98089,10.5543,9.52224,9.74234,12.3054,25.3757,7.3122,37.3465,3.86632,34.9995,42.0117,84.4743,0,57.3079,0,79.1173,0,0,0,0,0,0,0,111.459,0,0,0,0,0,128.046,0,0,116.866,0,94.7456,0,0,0,0,0,0,0,158.455,0,142.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3195,7.26141,12.8631,23.2365,23.6515,17.0124,5.60166,0.829876,0,0.207469,0.207469,0,0,0,0,0,0.207469,0.207469,0.207469,0,0,0.207469,0.414938,0.207469,0.207469,0,0,0.207469,0.207469,0,0.622407,0.207469,0,0.207469,0,0,0.207469,0,0,0.414938,0.414938,0,0.414938,0,0,0,0,0.207469,0,0,0,0,0,0,0,0.207469,0,0,0.207469,0,0,0,0,0,0.207469,0,0,0,0,0,0,0.207469,0,0,0,0,0,0,0,0.207469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45001,0,8.76382,8.18908,9.43628,8.7171,8.72673,9.22695,8.43214,8.33076,8.3608,8.58272,9.59448,5.39001,20.7211,6.05937,3.8503,8.52217,49.1373,0,2.41767,34.9885,47.7345,0,91.1108,46.2317,95.7108,0,0,0,102.909,96.1907,0,0,107.755,113.445,110.147,0,0,0,0,0,0,136.858,0,0,0,0,18.2085,0,0,0,0,0,0,0,0,0,0,178.213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30528,7.4364,12.3288,20.9393,26.8102,14.2857,6.45793,1.17417,0.391389,0.391389,0,0.195695,0,0,0.587084,0,0,0,0,0,0,0.195695,0.391389,0,0,0,0,0.195695,0.391389,0.195695,0.195695,0,0.195695,0,0.195695,0,0,0.195695,0,0,0,0.391389,0.195695,0,0,0.195695,0,0.195695,0.195695,0,0,0.195695,0,0.195695,0.195695,0.195695,0.195695,0,0,0,0,0,0,0,0,0,0,0,0.195695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195695,0,0,0,0,0,0,0,0,0,0
