seconds,tamb,rh,ws,wd
60,8.57,59.14,4.931,152.4
60,8.47,58.37,5.4,130.3
60,8.67,59.01,4.479,147.8
60,8.43,58.96,4.573,141.9
60,8.44,59.09,5.552,149.2
60,8.52,59.34,5.091,156.4
60,8.66,57.68,4.693,156.8
60,8.61,57.64,4.665,137.8
60,8.62,58.11,4.828,143.1
60,8.75,58.51,4.428,148.7
60,8.53,58.47,4.204,141.4
60,8.51,58.45,4.101,159.6
60,8.59,58.99,4.872,148.8
60,8.48,59.27,4.751,142.7
60,8.54,58.93,5.024,131.4
60,8.55,58.89,4.727,148.7
60,8.58,58.44,4.8,144.4
60,8.66,59.08,4.516,137.3
60,8.56,58.74,4.841,145.2
60,8.46,59.06,4.41,150.5
60,8.47,59.96,2.945,154.2
60,8.34,59.74,3.022,143
60,8.42,59.41,4.27,154
60,8.38,59.61,4.087,151.7
60,8.58,59.7,4.475,152.7
60,8.46,59.7,3.539,145.9
60,8.39,59.45,3.587,147.7
60,8.38,59.65,4.137,145.9
60,8.47,59.6,5.075,133
60,8.38,59.78,4.325,148.2
60,8.39,59.61,4.16,139.7
60,8.43,59.86,4.131,150.4
60,8.52,59.97,5.284,142.2
60,8.6,59.49,5.996,146.5
60,8.57,59,4.686,146.6
60,8.62,58.98,3.585,153.6
60,8.65,59.23,2.801,140.1
60,8.53,59.42,3.293,152.1
60,8.6,59.77,4.511,152.7
60,8.57,58.94,4.908,141
60,8.66,58.62,4.761,134.7
60,8.56,59.07,4.546,139.1
60,8.57,59.13,4.082,141.3
60,8.57,59.09,4.067,139.7
60,8.56,58.68,3.668,132.1
60,8.58,59.36,4.867,133.1
60,8.62,58.93,6.189,129.9
60,8.75,58.75,5.614,130.9
60,8.67,58.45,4.173,124.8
60,8.62,59.34,3.224,141.8
60,8.62,59.13,4.23,131.4
60,8.53,59.59,4.428,130.7
60,8.53,59.35,5.093,131.2
60,8.55,59.31,4.568,127.6
60,8.49,59.16,3.778,119.8
60,8.43,58.87,3.156,139.8
60,8.45,59.93,2.916,167.5
60,8.45,60.59,3.575,136.2
60,8.44,60.38,5.367,137.2
60,8.39,59.64,4.859,148.2
60,8.38,59.78,4.302,143.6
60,8.49,60.02,4.711,136.8
60,8.48,60.46,4.882,141.9
60,8.46,60.31,4.985,140.5
60,8.49,60.03,4.652,137.8
60,8.38,59.78,5.45,138.8
60,8.43,60.46,5.117,146.9
60,8.34,60.32,5.124,142.2
60,8.43,60.66,4.725,144.1
60,8.44,60.53,5.47,135.6
60,8.33,60.26,5.566,142.7
60,8.44,60.26,5.202,147
60,8.43,60.29,4.918,140.3
60,8.34,60.19,4.044,118.2
60,8.42,59.99,3.095,133.7
60,8.52,60.28,3.879,137.9
60,8.43,60.12,4.804,147.1
60,8.38,59.91,4.147,152.8
60,8.49,59.77,4.554,137.7
60,8.38,59.55,4.978,143.9
60,8.58,59.69,4.105,158.7
60,8.46,60.16,4.147,144
60,8.39,59.84,4.586,146.3
60,8.39,59.88,4.923,138
60,8.38,60.16,4.087,136.5
60,8.39,60.4,3.459,154.4
60,8.38,60.36,3.314,140.8
60,8.45,60.4,3.392,145.4
60,8.38,60.23,4.274,137.4
60,8.48,60.23,4.266,138.3
60,8.57,60.21,4.547,140.5
60,8.39,59.87,4.111,134.2
60,8.38,59.91,3.575,137.4
60,8.35,60.65,2.979,138.2
60,8.33,60.49,4.051,145.4
60,8.45,60.58,3.962,145.9
60,8.41,60.35,3.864,143.4
60,8.34,60.81,3.52,148
60,8.34,60.36,4.147,153.4
60,8.3,61.13,3.425,135.3
60,8.34,61.07,3.255,159.5
60,8.39,60.88,3.619,137.4
60,8.3,60.62,4.108,146.6
60,8.29,61.14,3.399,139.4
60,8.3,61.07,3.466,133.6
60,8.24,61.7,3.291,149.4
60,8.21,61.62,3.486,144.2
60,8.2,61.24,3.438,125.4
60,8.2,61.36,3.174,146.8
60,8.29,61.57,3.306,144.9
60,8.29,61.33,3.321,146.4
60,8.21,60.91,3.489,151.5
60,8.28,61.5,3.489,130.1
60,8.21,61.82,3.67,141.9
60,8.39,61.36,3.655,151.7
60,8.29,61.26,3.918,143.5
60,8.3,60.65,4.301,129.6
60,8.46,60.58,4.132,162.9
60,8.4,61.26,3.706,145.8
60,8.34,60.99,4.06,148.1
60,8.3,60.55,3.99,155
60,8.37,60.71,3.98,147
60,8.39,60.58,4.111,144.5
60,8.38,60.76,3.296,156.2
60,8.37,61.1,2.782,156.3
60,8.25,61.05,2.612,160.9
60,8.2,61.33,2.525,158.4
60,8.21,62.01,2.86,142.8
60,8.19,62.21,2.871,144.8
60,8.21,61.2,3.584,150.7
60,8.28,61.22,3.812,153.2
60,8.21,61.43,3.291,148.6
60,8.24,61.19,3.672,144
60,8.16,60.7,3.391,152.5
60,8.12,61.79,3.224,154.6
60,8.11,61.94,3.089,152.2
60,8.06,62.13,3.61,136.4
60,8.09,62.37,3.616,133.5
60,8.11,62.43,3.502,142.3
60,8.24,62.04,3.706,159.1
60,8.38,61.94,3.275,153.1
60,8.34,61.52,4.333,139.7
60,8.32,61.53,3.814,149.5
60,8.32,61.89,3.425,143.4
60,8.2,61.89,3.894,140.2
