coatingSeconds,rbcLayerPSD[][0],rbcLayerPSD[][1],rbcLayerPSD[][2],rbcLayerPSD[][3],rbcLayerPSD[][4],rbcLayerPSD[][5],rbcLayerPSD[][6],rbcLayerPSD[][7],rbcLayerPSD[][8],rbcLayerPSD[][9],rbcLayerPSD[][10],rbcLayerPSD[][11],rbcLayerPSD[][12],rbcLayerPSD[][13],rbcLayerPSD[][14],rbcLayerPSD[][15],rbcLayerPSD[][16],rbcLayerPSD[][17],rbcLayerPSD[][18],rbcLayerPSD[][19],rbcLayerPSD[][20],rbcLayerPSD[][21],rbcLayerPSD[][22],rbcLayerPSD[][23],rbcLayerPSD[][24],rbcLayerPSD[][25],rbcLayerPSD[][26],rbcLayerPSD[][27],rbcLayerPSD[][28],rbcLayerPSD[][29],rbcLayerPSD[][30],rbcLayerPSD[][31],rbcLayerPSD[][32],rbcLayerPSD[][33],rbcLayerPSD[][34],rbcLayerPSD[][35],rbcLayerPSD[][36],rbcLayerPSD[][37],rbcLayerPSD[][38],rbcLayerPSD[][39],rbcLayerPSD[][40],rbcLayerPSD[][41],rbcLayerPSD[][42],rbcLayerPSD[][43],rbcLayerPSD[][44],rbcLayerPSD[][45],rbcLayerPSD[][46],rbcLayerPSD[][47],rbcLayerPSD[][48],rbcLayerPSD[][49],rbcLayerPSD[][50],rbcLayerPSD[][51],rbcLayerPSD[][52],rbcLayerPSD[][53],rbcLayerPSD[][54],rbcLayerPSD[][55],rbcLayerPSD[][56],rbcLayerPSD[][57],rbcLayerPSD[][58],rbcLayerPSD[][59],rbcLayerPSD[][60],rbcLayerPSD[][61],rbcLayerPSD[][62],rbcLayerPSD[][63],rbcLayerPSD[][64],rbcLayerPSD[][65],rbcLayerPSD[][66],rbcLayerPSD[][67],rbcLayerPSD[][68],rbcLayerPSD[][69],rbcLayerPSD[][70],rbcLayerPSD[][71],rbcLayerPSD[][72],rbcLayerPSD[][73],rbcLayerPSD[][74],rbcLayerPSD[][75],rbcLayerPSD[][76],rbcLayerPSD[][77],rbcLayerPSD[][78],rbcLayerPSD[][79],rbcLayerPSD[][80],rbcLayerPSD[][81],rbcLayerPSD[][82],rbcLayerPSD[][83],rbcLayerPSD[][84],rbcLayerPSD[][85],rbcLayerPSD[][86],rbcLayerPSD[][87],rbcLayerPSD[][88],rbcLayerPSD[][89],rbcLayerPSD[][90],rbcLayerPSD[][91],rbcLayerPSD[][92],rbcLayerPSD[][93],rbcLayerPSD[][94],rbcLayerPSD[][95],rbcLayerPSD[][96],rbcLayerPSD[][97],rbcLayerPSD[][98],rbcLayerPSD[][99],coatingHist[][0],coatingHist[][1],coatingHist[][2],coatingHist[][3],coatingHist[][4],coatingHist[][5],coatingHist[][6],coatingHist[][7],coatingHist[][8],coatingHist[][9],coatingHist[][10],coatingHist[][11],coatingHist[][12],coatingHist[][13],coatingHist[][14],coatingHist[][15],coatingHist[][16],coatingHist[][17],coatingHist[][18],coatingHist[][19],coatingHist[][20],coatingHist[][21],coatingHist[][22],coatingHist[][23],coatingHist[][24],coatingHist[][25],coatingHist[][26],coatingHist[][27],coatingHist[][28],coatingHist[][29],coatingHist[][30],coatingHist[][31],coatingHist[][32],coatingHist[][33],coatingHist[][34],coatingHist[][35],coatingHist[][36],coatingHist[][37],coatingHist[][38],coatingHist[][39],coatingHist[][40],coatingHist[][41],coatingHist[][42],coatingHist[][43],coatingHist[][44],coatingHist[][45],coatingHist[][46],coatingHist[][47],coatingHist[][48],coatingHist[][49],coatingHist[][50],coatingHist[][51],coatingHist[][52],coatingHist[][53],coatingHist[][54],coatingHist[][55],coatingHist[][56],coatingHist[][57],coatingHist[][58],coatingHist[][59],coatingHist[][60],coatingHist[][61],coatingHist[][62],coatingHist[][63],coatingHist[][64],coatingHist[][65],coatingHist[][66],coatingHist[][67],coatingHist[][68],coatingHist[][69],coatingHist[][70],coatingHist[][71],coatingHist[][72],coatingHist[][73],coatingHist[][74],coatingHist[][75],coatingHist[][76],coatingHist[][77],coatingHist[][78],coatingHist[][79],coatingHist[][80],coatingHist[][81],coatingHist[][82],coatingHist[][83],coatingHist[][84],coatingHist[][85],coatingHist[][86],coatingHist[][87],coatingHist[][88],coatingHist[][89],coatingHist[][90],coatingHist[][91],coatingHist[][92],coatingHist[][93],coatingHist[][94],coatingHist[][95],coatingHist[][96],coatingHist[][97],coatingHist[][98],coatingHist[][99]
11102,0,0,0,9.73458,18.5245,28.7093,32.1848,33.9697,35.2713,38.6157,44.6248,39.9196,52.3098,52.529,48.5348,50.851,57.2343,59.3919,58.6878,64.549,72.1026,70.4269,67.7549,68.1437,83.2905,76.5944,79.9799,80.5523,85.3532,95.414,102.333,103.063,105.551,104.246,99.3796,101.479,108.159,100.932,112.525,129.736,129.907,119.072,129.897,120.986,136.806,0,147.761,143.448,141.817,0,155.637,156.108,154.487,156.947,155.599,157.781,0,0,0,141.901,0,0,185.755,183.357,0,170.518,0,0,0,167.125,0,0,198.574,0,0,0,0,0,0,184.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530504,0.530504,0.795756,1.32626,1.06101,0.795756,1.06101,0.795756,1.85676,1.32626,1.06101,1.06101,1.59151,2.12202,1.32626,1.59151,2.12202,2.12202,4.24403,2.38727,2.91777,2.12202,2.12202,1.85676,1.32626,3.44828,3.71353,2.91777,1.59151,2.65252,2.38727,3.71353,1.59151,1.85676,1.32626,1.32626,2.91777,0.795756,0.795756,2.65252,1.85676,1.32626,1.06101,1.06101,1.32626,1.06101,0.795756,1.32626,1.32626,1.06101,1.06101,0.795756,0.265252,0.795756,0.265252,0,0.530504,1.06101,0.265252,0.265252,0,0.795756,0.795756,0.795756,0,0,0.265252,0,0.265252,0.265252,0.530504,0.265252,0.265252,0.265252,0.265252,0.795756,0.530504,0.530504,0,0,0.265252,0.265252,0,0.265252,0,0,0,0,0,0.265252,0.795756,0,0,0,0,0,0,0.265252
11402,0,0,14.1417,25.6499,23.7432,22.2818,29.2438,38.3447,38.2041,41.4112,38.1423,43.6257,47.8762,53.2864,47.0891,46.0602,52.9684,54.598,61.3346,59.9904,67.1499,69.3766,75.5295,79.2473,73.3491,84.8697,91.1163,89.7168,101.336,93.4132,98.1983,96.9003,99.3509,109.303,107.955,109.941,114.578,102.595,117.023,123.216,130.331,119.928,124.653,137.575,132.708,132.932,134.524,119.072,137.699,0,0,0,139.628,166.261,165.229,0,171.155,175.103,170.564,153.654,167.897,0,180.497,190.011,0,0,0,0,0,0,0,195.978,0,163.236,0,0,0,0,0,145.599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248756,0,2.23881,0.497512,1.49254,2.48756,1.99005,1.49254,1.49254,0.248756,1.24378,1.74129,0.995025,1.24378,1.74129,2.48756,1.49254,0.995025,2.23881,1.99005,3.23383,2.73632,3.23383,3.48259,2.48756,2.48756,2.23881,2.98507,1.99005,2.48756,2.73632,2.73632,1.24378,1.49254,1.24378,1.24378,1.24378,0.746269,0.746269,2.98507,1.49254,1.24378,0.746269,1.24378,0.746269,0.995025,1.74129,1.24378,1.24378,1.24378,0.497512,0.995025,0.497512,0,0.746269,0.746269,0.248756,0.497512,1.24378,0.995025,0,0.497512,0.746269,0.746269,1.24378,0.248756,0.497512,0,0.248756,0.248756,0.248756,0.746269,0,0.497512,0.248756,0.497512,0,0,0,0,0.248756,0.248756,0.497512,0,0.497512,0,0.248756,0,0,0.248756,0,0,0,0,0.248756,0,0.248756,0,0.248756
11702,0,8.62677,21.437,17.1633,28.6372,24.7307,32.556,34.551,37.9757,40.718,39.9972,43.896,43.4802,50.7598,48.3734,56.5355,64.9135,57.2196,59.2623,61.2257,63.6982,65.461,79.455,76.6614,77.073,84.7515,88.0949,88.909,90.3717,89.5285,97.0764,99.3488,103.588,0,96.139,110.682,119.24,115.572,125.534,0,128.038,117.662,123.321,0,0,131.991,111.964,138.338,98.3574,141.755,0,152.939,0,152.37,163.633,0,151.818,157.33,149.706,173.221,0,0,179.356,181.663,0,0,191.739,179.523,0,0,0,176.656,0,0,0,0,0,0,0,87.3272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235294,0.705882,0.705882,1.41176,1.64706,2.58824,1.17647,1.41176,0.470588,1.17647,1.88235,0.705882,1.64706,1.17647,1.88235,1.64706,2.82353,2.35294,2.82353,4,2.82353,2.35294,4,2.58824,2.82353,2.58824,2.58824,1.64706,2.35294,1.41176,2.58824,2.35294,2.11765,1.17647,1.64706,1.17647,2.35294,1.64706,2.35294,1.17647,0.235294,0.470588,1.64706,1.41176,1.41176,1.88235,0.941176,0.470588,0.705882,0.470588,0,1.17647,0.470588,0.235294,0.235294,0.235294,0.470588,0.941176,0,0.705882,1.64706,0.235294,0,0.470588,0,0.235294,0.235294,0.235294,0.470588,0.235294,0.235294,0.470588,0.470588,0.235294,0.235294,0,0.470588,0.235294,0,0.235294,0.235294,0,0.235294,0,0,0.235294,0.235294,0.470588,0.705882,0.470588,0,0,0.235294,0.235294,0.235294,0,0,0
12002,0,9.74003,11.7934,16.942,19.6723,29.3125,25.6886,36.3945,35.5295,50.4769,51.3474,37.8323,48.65,50.7307,51.0053,52.8914,54.9978,54.7008,62.3966,64.3916,74.5798,74.3576,74.1386,64.017,72.4347,82.1628,76.6709,91.1611,94.3611,92.5513,98.7492,101.947,88.8829,111.316,0,107.219,118.387,108.312,0,130.161,130.015,134.739,0,137.048,106.888,133.439,141.821,0,141.141,126.75,0,151.045,0,0,163.599,143.078,166.023,146.498,0,0,0,161.924,181.235,0,0,172.365,0,0,184.837,149.918,0,0,0,0,188.823,0,0,0,0,37.3073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257732,0.773196,1.80412,1.80412,1.80412,2.31959,1.80412,1.03093,1.54639,1.80412,1.54639,1.80412,2.06186,0.515464,1.28866,1.80412,2.83505,1.03093,2.83505,2.83505,2.83505,1.80412,4.63917,2.06186,3.60825,2.83505,2.83505,1.80412,3.60825,1.54639,2.31959,1.54639,1.80412,3.09278,1.28866,1.80412,2.06186,2.31959,1.28866,1.80412,1.03093,0.257732,1.54639,1.03093,0.515464,1.28866,0,0.515464,1.28866,0.515464,0.773196,0.257732,0.515464,0.257732,1.03093,0.257732,0.257732,0.515464,0.515464,0,0,0.257732,0.773196,0,0.515464,0.257732,1.03093,0,0.515464,0.257732,0.773196,0.257732,0.257732,0.257732,0,0,0,0.257732,0.257732,0,0.257732,0,0,0.257732,0,0,0,0.515464,0,0.257732,0,0.257732,0,0,0,0,0
12302,0,10.3367,9.9404,28.1695,22.8567,25.4905,32.2115,34.2678,39.4672,39.5986,39.7709,43.9425,38.4518,41.0772,52.5588,46.8359,49.7756,66.2162,55.7518,61.7049,72.642,72.3691,70.6921,79.2625,88.5151,81.1901,78.5221,83.2734,97.8189,50.1275,104.581,104.45,99.312,88.9042,107.978,108.338,119.788,108.053,114.001,0,119.448,130.91,111.995,130.714,0,110.601,137.567,149.472,142.699,152.429,0,156.42,158.412,151.437,165.603,0,167.52,162.117,0,161.129,182.651,172.574,0,0,184.363,180.046,0,0,0,0,0,0,0,0,0,0,0,0,0,28.5038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247525,0.49505,0.247525,0.990099,1.73267,1.73267,2.47525,1.9802,0.990099,1.23762,0.990099,1.23762,1.9802,1.9802,1.23762,2.47525,1.48515,0.742574,1.9802,1.48515,2.22772,2.9703,2.9703,2.72277,2.47525,2.72277,3.9604,2.9703,2.22772,2.22772,3.21782,1.48515,0.990099,3.46535,1.23762,2.47525,0.990099,2.22772,0.247525,1.23762,1.48515,1.48515,1.23762,0.742574,2.22772,2.22772,0.990099,0,0.49505,0.990099,0.742574,0.49505,0.247525,0.742574,0.742574,1.48515,0.247525,0.247525,0.49505,0.49505,0.742574,0.49505,0.742574,0.742574,0.49505,0.247525,0.247525,0,0.247525,0.49505,0,0.247525,0,0,0.247525,0.247525,0.247525,0.247525,0.247525,0,0.742574,0.49505,0.49505,0.247525,0,0.247525,0.247525,0,0,0.247525,0,0.247525,0,0,0,0.247525,0,0.247525,0,0
12602,0,14.187,13.0464,18.9776,26.4146,25.4217,29.8027,30.6954,36.144,35.5114,40.7237,55.0013,46.4901,53.3332,51.5116,55.6817,51.5177,58.4551,53.9297,68.1094,70.7338,66.7771,71.7851,81.2355,79.8032,79.5129,83.7776,94.8317,97.711,90.7749,101.745,107.186,114.211,110.041,115.721,119.097,112.587,118.311,116.557,0,125.236,130.941,117.802,119.651,0,85.0349,149.311,133.75,153.132,0,153.846,160.122,90.2879,0,0,0,0,0,166.03,0,0,0,0,163.225,178.173,0,185.259,0,176.026,0,0,0,0,0,0,0,0,0,0,172.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265252,0,0.795756,1.59151,1.59151,1.59151,3.44828,1.59151,1.32626,1.59151,0.795756,1.85676,1.06101,1.06101,2.38727,2.65252,1.32626,2.12202,2.38727,1.85676,2.12202,3.18302,1.85676,4.50928,4.24403,1.32626,1.85676,3.44828,1.85676,1.32626,2.12202,2.65252,1.06101,1.06101,2.12202,1.85676,1.32626,0.530504,1.59151,0.795756,1.85676,0.530504,1.59151,1.59151,0.795756,1.06101,1.06101,0.530504,1.32626,1.06101,1.59151,0.265252,1.32626,0.530504,0.530504,0.795756,1.06101,1.32626,1.06101,1.85676,0,0.795756,0.265252,0,0,0.265252,0.530504,0.530504,0,0,0,0.265252,0.265252,0.265252,0,0.530504,0,0,0,0.530504,0.265252,0,0.265252,0,0.265252,0,0,0.265252,0,0,0.265252,0.530504,0,0,0,0,0,0,0
12902,0,0,15.3005,20.3697,22.303,26.0335,32.4004,34.6779,35.4544,33.5109,41.5099,46.329,46.5657,47.9175,54.9764,60.2486,54.2144,64.0812,65.2809,68.9244,60.9108,60.4942,75.5559,70.0063,84.057,77.8674,77.8121,88.9854,95.0695,90.2064,96.1365,99.8946,106.942,100.563,101.495,117.952,111.409,119.226,121.819,124.813,129.553,129.68,136.708,135.89,126.594,142.536,108.065,132.073,146.966,117.412,129.93,151.951,161.668,151.812,133.12,156.574,0,0,0,0,0,171.527,171.799,187.522,0,174.065,0,0,173.127,0,0,0,0,0,0,0,0,0,0,131.282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.25,0.75,1.25,1.5,2.25,1.75,0.5,1.75,0.75,2,1.75,2.5,2,2,1,1.5,1.5,2,2.5,2.75,2.25,3,2.5,1.75,2.5,3.5,3,3.25,2.25,3,1.25,2.5,2.75,0.5,1.25,2.75,1,2.25,1.5,0.75,0.5,1.25,1.75,1.5,1.25,0,1.5,1,1,0.25,0.5,0.25,0.5,0.75,0.75,0.75,0.75,0.25,0.25,0.25,0,0.75,1,0.75,0.75,0.25,0.5,0,0.25,0.25,0,0.5,0,0.25,0,0,0.25,0.75,0.25,0.25,0,0,0,0.5,0.25,0.25,0,0,0.25,0,0,0.25,0,0,0,0,0.25,0
13202,7.46959,0,15.4252,17.058,21.881,23.9408,32.2303,34.7267,36.3992,37.4868,38.4421,44.7767,43.1032,49.0273,47.2096,57.5252,54.3268,66.2549,60.7534,69.9406,65.9541,64.6339,69.6098,75.018,88.3214,84.6246,94.2853,94.1856,96.237,94.9595,105.028,100.241,103.866,100.732,0,110.816,115.109,106.721,124.623,130.839,121.699,127.654,133.426,130.625,118.944,132.603,0,146.946,126.735,0,0,156.171,155.326,158.895,155.837,125.705,161.134,0,0,125.18,0,0,175.949,177.247,0,0,164.963,183.154,0,193.97,0,0,0,0,0,0,0,0,0,199.593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516796,1.55039,2.58398,1.80879,2.06718,1.03359,1.55039,0.775194,1.55039,2.58398,0.775194,1.55039,1.29199,2.06718,1.03359,3.87597,3.35917,3.35917,1.80879,2.84238,3.35917,3.10078,2.32558,2.84238,1.80879,1.55039,1.80879,2.06718,1.55039,2.32558,2.32558,2.32558,2.32558,1.03359,0.775194,1.55039,1.03359,0.516796,1.29199,1.03359,1.03359,1.29199,1.03359,1.80879,1.03359,0.516796,0,1.55039,2.06718,0.258398,1.29199,0.258398,0.258398,0.516796,0,0.516796,0.258398,1.29199,0.258398,0.516796,0.258398,0.516796,0.775194,0.516796,0.516796,0.258398,0,0.516796,0,0,0.258398,0,0.258398,0.258398,0.775194,0.258398,0.258398,0.258398,0.775194,0.516796,0,0.258398,0,0.258398,0,0.258398,0.258398,0,0.258398,0,0.258398,0,0,0.258398,0,0.258398,0.258398
13502,0,11.078,10.4384,17.3238,23.2715,33.3784,35.0756,33.0564,32.4052,42.7215,44.7062,51.5083,39.4022,46.8626,45.0723,48.4486,49.3158,57.2489,54.7527,53.2104,66.1136,73.332,77.2714,61.0066,83.6133,73.3665,88.1001,94.605,91.2251,88.6722,94.8152,106.473,99.0146,0,113.274,105.617,120.712,118.964,121.514,112.302,128.622,134.465,109.434,130.884,137.724,135.22,143.277,148.302,131.018,128.488,0,158.145,156.384,144.83,156.337,167.358,0,0,0,0,150.124,0,188.011,0,168.945,188.43,0,159.561,0,196.654,0,0,0,0,0,0,0,0,0,143.347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492611,0.246305,0.738916,1.47783,2.46305,1.47783,1.97044,2.21675,1.23153,1.47783,1.47783,0.985222,2.70936,0.246305,1.23153,1.97044,1.97044,2.21675,2.95567,3.44828,1.97044,2.21675,1.47783,3.69458,1.23153,2.46305,4.18719,2.70936,2.70936,1.72414,1.47783,0.985222,1.23153,0.738916,1.97044,1.72414,2.21675,1.97044,1.97044,1.72414,1.47783,0.738916,1.23153,0.985222,1.97044,0.492611,0.246305,0.985222,1.47783,1.23153,0.738916,0,0.246305,0.246305,0.492611,0.246305,0.738916,0.738916,0.985222,0.492611,0.492611,0.738916,0.492611,0.985222,0.738916,0.246305,0.492611,0,0.492611,0.246305,0.985222,0.492611,0.492611,0.246305,0,0,0,0.985222,0.246305,0.246305,0.246305,0,0.246305,0.492611,0,0,0,0,0,0,0,0,0,0.492611,0.246305,0,0,0.246305,0.246305
13802,0,34.352,16.9894,16.8498,26.6796,30.7851,34.4503,33.2379,33.7421,46.8182,44.4339,44.039,53.6915,45.064,41.1655,58.0597,50.9274,60.6647,52.8165,67.105,71.3428,76.1327,79.9303,77.7004,79.4119,60.7844,75.1724,79.9961,86.6256,100.601,97.4941,81.9825,101.197,109.347,94.4421,110.146,114.512,105.106,114.009,126.984,109.716,116.989,134.153,126.968,129.004,122.294,133.34,0,123.949,0,0,159.089,0,137.676,167.474,163.797,157.777,169.307,0,167.971,170.336,0,0,186.079,0,0,187.097,0,199.734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03896,0.519481,0.779221,2.33766,1.81818,0.779221,0.779221,1.2987,1.2987,0.519481,0.779221,0.519481,2.07792,2.85714,1.81818,1.55844,1.81818,3.11688,1.81818,2.5974,3.11688,2.5974,3.11688,3.11688,2.5974,2.85714,2.33766,2.07792,3.63636,3.37662,2.07792,1.2987,2.33766,0.519481,1.2987,2.5974,1.81818,2.33766,2.07792,1.03896,1.55844,1.03896,1.03896,0.25974,1.03896,0.519481,0.519481,1.2987,0.519481,0.779221,1.81818,0.25974,1.81818,0.519481,0.779221,0.779221,0,0.779221,1.03896,0,0,0.519481,0,0,0,0.519481,0.779221,0.25974,0,0.519481,0,0,0.25974,0,0,0,0.25974,0.519481,0,0.519481,0,0.779221,0,0.25974,0.25974,0,0.25974,0.25974,0.25974,0,0,0,0.25974,0.25974,0,0,0.25974,0.25974
14102,0,11.3364,10.5104,24.0208,22.758,27.1359,30.8275,31.8049,35.5248,38.6165,39.8225,45.9264,45.4136,39.8584,48.5294,51.4713,52.9286,55.1618,64.127,65.8906,74.0714,75.6481,69.1463,76.8577,83.1055,87.436,84.0069,77.245,79.4673,95.5498,93.199,0,92.9136,101.479,109.416,114.682,114.707,121.223,0,130.241,121.654,130.33,125.496,129.811,0,136.978,145.003,0,128.733,0,154.377,150.33,153.951,162.442,0,157.043,0,0,0,0,0,181.927,0,181.741,0,0,187.591,188.154,0,0,0,0,0,0,0,0,0,0,197.187,106.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254453,0,0.254453,0.508906,1.27226,3.30789,2.54453,3.30789,1.27226,0.254453,1.27226,0.508906,1.01781,3.30789,2.03562,2.54453,2.79898,2.54453,1.52672,0.508906,3.30789,2.29008,2.03562,2.03562,3.30789,3.05343,2.29008,1.78117,1.52672,2.03562,2.79898,1.78117,1.78117,1.52672,1.01781,3.05343,1.78117,3.05343,2.03562,2.54453,1.27226,1.27226,0.763359,1.27226,0.763359,1.27226,1.52672,1.52672,0.763359,0.254453,1.78117,0.254453,0.763359,0.763359,0,0.254453,0.254453,0.508906,0.508906,0.254453,0.508906,0.254453,0.508906,0.254453,0,1.01781,0,0.254453,0.254453,0.254453,0,0,0.254453,0.254453,0.254453,0.508906,0.254453,0,0,0.508906,0,0.254453,0.508906,0.254453,0,0,0,0,0,0,0.254453,0,0,0.508906,0.254453,0.254453,0,0,0.254453,0
14402,0,9.03651,19.5089,15.906,24.1461,26.5377,30.5485,32.5346,37.4759,36.0025,43.4768,41.9746,51.0674,45.6761,45.8577,56.3414,49.1728,57.2585,61.625,61.896,73.2659,73.9173,73.0981,81.1386,80.5022,79.125,81.3686,72.5883,95.3252,91.5655,96.7066,101.299,97.287,111.731,109.032,105.16,107.019,104.779,117.698,120.682,130.517,132.242,125.977,123.81,137.474,144.461,129.613,0,127.911,0,141.589,132.845,146.369,0,158.154,167.553,157.895,169.846,171.354,0,0,0,156.093,0,188.745,193.512,0,182.192,60.4584,185.03,0,0,0,0,0,0,0,0,0,23.3362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240385,0.721154,1.44231,2.16346,1.20192,1.92308,0.721154,0.961538,1.20192,1.92308,1.92308,1.44231,1.92308,2.64423,1.44231,2.64423,1.44231,2.16346,1.68269,2.64423,2.16346,3.125,3.125,1.92308,2.40385,3.36538,3.125,2.40385,3.36538,1.92308,2.88462,1.68269,0.961538,0.961538,2.16346,1.20192,1.44231,2.16346,0.961538,1.44231,1.44231,1.20192,1.92308,1.44231,0.240385,0,0.721154,0.721154,0.721154,0.721154,1.92308,1.20192,0.480769,1.44231,0.240385,1.68269,0.480769,0.240385,0.240385,0.721154,0.480769,0.721154,0,0.480769,0.480769,0,0,0,0.480769,0.480769,0.480769,0.240385,0.240385,0,0.480769,0,0.240385,0,0,0.240385,0,0.240385,0.480769,0.240385,0,0,0,0,0,0.240385,0.240385,0,0.240385,0,0.240385,0,0,0
14702,8.18886,7.74508,21.8126,20.0867,24.2949,29.792,32.588,30.8063,32.6737,38.0448,40.424,42.0319,37.4478,44.0407,49.6996,55.4728,62.0438,64.0432,51.9399,59.9132,66.2823,60.8337,68.7695,69.9856,78.9172,80.8037,94.4984,86.6186,92.0854,66.1885,96.8421,98.9328,110.507,105.458,0,113.783,111.972,113.567,125.391,116.449,126.984,132.262,122.759,138.53,139.663,140.095,134.116,150.374,115.164,0,149.809,150.632,0,152.871,166.122,0,0,0,159.259,171.375,164.226,154.227,0,130.143,0,129.11,0,177.592,197.018,0,0,0,0,0,0,0,0,0,0,60.892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4329,0,0.649351,1.2987,0.865801,3.0303,2.1645,1.51515,1.7316,0.649351,1.51515,1.2987,2.5974,1.94805,2.1645,1.94805,2.38095,3.24675,1.51515,1.51515,2.5974,2.81385,3.0303,1.94805,2.38095,2.81385,4.329,2.5974,2.5974,2.5974,3.4632,2.5974,1.51515,1.7316,1.2987,2.1645,1.2987,1.51515,1.08225,1.08225,0.649351,1.51515,1.2987,1.2987,0.649351,0.4329,1.2987,0.865801,0.4329,1.08225,0.21645,0.4329,0.21645,0.649351,0.649351,0.649351,0.649351,0.4329,0.649351,0,0,0.865801,0.21645,0.865801,0.21645,0.21645,0.4329,0,0.4329,0.4329,0.21645,0.4329,0,0.21645,0.21645,0.4329,0.4329,0.21645,0,0.21645,0,0,0.21645,0.21645,0.21645,0,0,0.4329,0.4329,0,0,0,0,0,0,0,0,0.21645,0.21645,0
15002,0,0,10.7948,18.8504,22.4785,26.8445,31.3181,33.4056,37.2767,43.4742,40.8355,38.7247,46.6507,45.5426,50.7374,46.4583,53.0989,55.5074,52.6563,67.4704,60.7353,65.565,73.4254,75.3904,75.1967,77.7785,81.4052,86.5307,84.9736,94.3079,88.1096,99.6392,108.693,96.0976,114.418,117.75,119.259,111.407,105.286,108.681,118.915,125.428,134.34,132.952,124.234,0,141.93,137.765,0,147.469,129.75,153.551,149.362,154.237,149.266,0,167.208,162.915,145.722,0,0,168.767,0,179.961,182.737,192.922,165.987,0,0,0,0,145.305,0,0,196.829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215517,0.431034,0.215517,0.431034,2.15517,1.2931,3.01724,1.50862,0.862069,1.2931,1.50862,0.862069,1.50862,1.50862,2.15517,1.07759,2.15517,3.23276,3.44828,2.80172,3.01724,2.37069,2.15517,2.37069,5.38793,2.58621,3.01724,2.15517,2.15517,2.15517,1.50862,2.80172,2.15517,1.50862,1.50862,1.2931,1.93966,1.07759,1.72414,0.862069,1.50862,1.07759,1.2931,0.646552,0.431034,1.07759,1.2931,0.862069,0.431034,1.07759,0.862069,0.646552,0.215517,1.07759,0.646552,0.431034,0.215517,0.215517,0.862069,1.07759,0.215517,0,0.215517,0.215517,0.215517,0.215517,0.646552,0.431034,0.646552,0.215517,0.646552,0.431034,0.215517,0.215517,0,0.215517,0.215517,0.431034,0.215517,0.215517,0,0.215517,0.215517,0.215517,0,0.215517,0,0.215517,0.215517,0.431034,0.215517,0,0,0.215517,0,0.215517,0.215517,0,0.215517,0
15302,0,10.6336,11.509,22.7841,26.797,29.3426,33.9036,33.0659,37.4209,34.414,39.1244,39.0999,45.1497,44.3782,40.3485,51.716,50.2843,54.8257,59.2934,62.1515,61.4436,62.5856,74.1829,78.4587,61.4177,89.1783,88.1064,98.0645,91.5372,91.8481,94.5239,90.5597,100.135,103.573,100.596,113.881,105.205,111.382,104.507,123.986,122.834,127.9,124.997,129.883,118.12,139.689,117.143,0,0,127.055,157.081,0,156.268,0,146.156,0,130.381,125.633,165.618,166.426,159.799,176.794,182.75,0,180.448,0,0,0,190.859,199.645,0,0,0,0,0,0,0,0,0,69.3385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438596,1.31579,1.53509,2.19298,1.31579,1.97368,2.41228,1.53509,0.877193,1.09649,1.53509,1.31579,2.63158,1.53509,0.438596,1.97368,3.72807,3.50877,3.07018,2.41228,4.82456,1.75439,2.85088,1.97368,1.75439,2.19298,1.53509,1.09649,2.19298,2.63158,2.41228,0.877193,1.97368,0.877193,1.09649,1.53509,1.53509,1.31579,0.657895,1.09649,0.657895,1.53509,1.75439,0.657895,0.877193,1.31579,1.31579,1.31579,0.877193,0.657895,0.657895,0.657895,0.657895,0.877193,1.09649,0,0.219298,1.09649,1.09649,0.438596,0.657895,0.438596,0.219298,0.438596,0.219298,0.877193,0.657895,0,0.219298,0.219298,0.438596,0,0.438596,0.219298,0,0.438596,0.438596,0.438596,0.219298,0.219298,0,0.219298,0,0,0.219298,0,0.657895,0,0.219298,0.219298,0.219298,0,0.219298,0,0,0,0,0.438596
