seconds,tamb,rh,ws,wd
60,3.228,75.55,1.914,264.9
60,3.337,76.13,1.855,264
60,3.135,75.8,1.847,285.8
60,3.195,76.43,1.916,278.2
60,3.193,75.64,1.878,260.9
60,3.042,76.75,1.818,269.6
60,3.052,77.06,1.659,269.9
60,3.148,79.12,1.498,297.9
60,3.077,83.3,1.761,303.8
60,2.999,84.9,1.71,300.1
60,2.877,81.4,1.571,292.6
60,2.963,83.2,1.883,284.3
60,2.939,84.3,1.604,288
60,2.867,83.1,1.583,269.3
60,2.847,82.7,1.609,291.3
60,2.777,83.1,1.73,289.4
60,2.857,83.8,1.901,280.7
60,2.913,82.5,1.637,282
60,2.781,83.9,1.583,294.7
60,2.694,83,1.895,278.6
60,2.722,83,1.53,273
60,2.637,83,1.648,261.9
60,2.676,83,1.862,274.1
60,2.678,83.9,1.775,282.1
60,2.727,84,1.957,285.4
60,2.556,83.4,2.001,277.4
60,2.556,84.9,1.94,278.6
60,2.464,84.8,2.019,272.4
60,2.419,85.3,2.022,289.5
60,2.373,84.7,2.086,279.9
60,2.284,83.8,1.723,268.4
60,2.372,84,1.39,279.8
60,2.512,84.8,1.302,255.7
60,2.361,83.8,1.53,270.3
60,2.407,83.9,1.499,281.1
60,2.51,85.7,1.397,273.4
60,2.372,82.2,1.46,261.7
60,2.461,82.4,1.235,257.5
60,2.465,82.3,1.432,265.6
60,2.417,81.7,1.413,267.1
60,2.5,82,1.388,289.7
60,2.549,83.1,1.169,292.4
60,2.494,83.8,1.04,266.7
60,2.595,82.1,1.161,259
60,2.725,81.4,1.049,266
60,2.688,81.9,0.921,266.2
60,2.723,82.3,0.884,288
60,2.866,81.7,0.893,279.3
60,2.784,81.9,0.737,277.2
60,2.825,81.2,0.728,292.4
60,2.907,80.7,0.626,252.4
60,2.956,78.93,0.791,280.4
60,2.91,77.92,0.763,279.4
60,2.991,79.2,0.889,276.5
60,2.92,78.47,0.58,342
60,3.02,80.8,0.639,281
60,3.011,81.9,0.394,285.2
60,3.048,79.35,1.034,288.4
60,3.05,79.73,0.851,269.3
60,3.146,77.57,0.978,280.1
60,2.998,77.92,0.766,276.4
60,3.014,78.89,0.98,258.4
60,3.091,77.76,0.675,264.7
60,2.969,78.43,0.634,267.8
60,3.046,77.15,0.689,267.4
60,2.964,76.54,0.833,242.5
60,2.956,77.41,0.529,258.1
60,2.963,76.74,0.928,273.6
60,3.039,77.9,0.777,257.6
60,3.061,77.02,0.812,228.9
60,3.056,77.5,0.717,244.1
60,3.008,77.49,0.846,244
60,3.138,76.76,1.104,238.7
60,3.147,74.83,1.08,241
60,3.093,75.58,1.135,233.8
60,3.189,75.28,0.991,225.5
60,3.128,75.23,0.97,238.4
60,3.147,76.51,0.998,235.4
60,3.138,75.77,0.954,226.6
60,3.236,75.47,1.07,225.5
60,3.213,75.38,1.073,220
60,3.154,74.63,0.991,220.6
60,3.135,74.48,0.843,215.6
60,3.247,75.7,0.853,214.6
60,3.234,75.47,0.82,232.2
60,3.287,74.84,0.777,228.1
60,3.184,74.31,0.711,219.1
60,3.238,73.7,0.735,230.8
60,3.232,73.37,0.768,238.8
60,3.328,72.89,0.786,229
60,3.277,72.88,0.683,233.2
60,3.419,72.08,0.697,225.2
60,3.403,73.52,0.536,235.3
60,3.468,73.74,0.516,240.1
60,3.414,71.97,0.549,249.9
60,3.512,71.69,0.675,247.2
60,3.549,72.48,0.519,260
60,3.55,72.65,0.666,246.1
60,3.595,72.21,0.666,239.7
60,3.643,72.51,0.466,243.1
60,3.548,73.77,0.663,228.6
60,3.61,72.23,0.812,221
60,3.657,71.9,0.856,225
60,3.7,72.59,0.807,233.9
60,3.595,71.76,0.825,238.2
60,3.641,72.74,0.833,217.4
60,3.737,73.28,0.743,243.1
60,3.614,72.75,0.942,211
60,3.638,73.87,0.714,234
60,3.616,72.35,0.797,245.7
60,3.692,73.74,0.673,210.3
60,3.702,74.42,0.722,228.4
60,3.643,76.11,0.397,226.3
60,3.83,74.85,0.461,218.5
60,3.854,73.18,0.72,223
