coatingSeconds,rbcLayerPSD[][0],rbcLayerPSD[][1],rbcLayerPSD[][2],rbcLayerPSD[][3],rbcLayerPSD[][4],rbcLayerPSD[][5],rbcLayerPSD[][6],rbcLayerPSD[][7],rbcLayerPSD[][8],rbcLayerPSD[][9],rbcLayerPSD[][10],rbcLayerPSD[][11],rbcLayerPSD[][12],rbcLayerPSD[][13],rbcLayerPSD[][14],rbcLayerPSD[][15],rbcLayerPSD[][16],rbcLayerPSD[][17],rbcLayerPSD[][18],rbcLayerPSD[][19],rbcLayerPSD[][20],rbcLayerPSD[][21],rbcLayerPSD[][22],rbcLayerPSD[][23],rbcLayerPSD[][24],rbcLayerPSD[][25],rbcLayerPSD[][26],rbcLayerPSD[][27],rbcLayerPSD[][28],rbcLayerPSD[][29],rbcLayerPSD[][30],rbcLayerPSD[][31],rbcLayerPSD[][32],rbcLayerPSD[][33],rbcLayerPSD[][34],rbcLayerPSD[][35],rbcLayerPSD[][36],rbcLayerPSD[][37],rbcLayerPSD[][38],rbcLayerPSD[][39],rbcLayerPSD[][40],rbcLayerPSD[][41],rbcLayerPSD[][42],rbcLayerPSD[][43],rbcLayerPSD[][44],rbcLayerPSD[][45],rbcLayerPSD[][46],rbcLayerPSD[][47],rbcLayerPSD[][48],rbcLayerPSD[][49],rbcLayerPSD[][50],rbcLayerPSD[][51],rbcLayerPSD[][52],rbcLayerPSD[][53],rbcLayerPSD[][54],rbcLayerPSD[][55],rbcLayerPSD[][56],rbcLayerPSD[][57],rbcLayerPSD[][58],rbcLayerPSD[][59],rbcLayerPSD[][60],rbcLayerPSD[][61],rbcLayerPSD[][62],rbcLayerPSD[][63],rbcLayerPSD[][64],rbcLayerPSD[][65],rbcLayerPSD[][66],rbcLayerPSD[][67],rbcLayerPSD[][68],rbcLayerPSD[][69],rbcLayerPSD[][70],rbcLayerPSD[][71],rbcLayerPSD[][72],rbcLayerPSD[][73],rbcLayerPSD[][74],rbcLayerPSD[][75],rbcLayerPSD[][76],rbcLayerPSD[][77],rbcLayerPSD[][78],rbcLayerPSD[][79],rbcLayerPSD[][80],rbcLayerPSD[][81],rbcLayerPSD[][82],rbcLayerPSD[][83],rbcLayerPSD[][84],rbcLayerPSD[][85],rbcLayerPSD[][86],rbcLayerPSD[][87],rbcLayerPSD[][88],rbcLayerPSD[][89],rbcLayerPSD[][90],rbcLayerPSD[][91],rbcLayerPSD[][92],rbcLayerPSD[][93],rbcLayerPSD[][94],rbcLayerPSD[][95],rbcLayerPSD[][96],rbcLayerPSD[][97],rbcLayerPSD[][98],rbcLayerPSD[][99],coatingHist[][0],coatingHist[][1],coatingHist[][2],coatingHist[][3],coatingHist[][4],coatingHist[][5],coatingHist[][6],coatingHist[][7],coatingHist[][8],coatingHist[][9],coatingHist[][10],coatingHist[][11],coatingHist[][12],coatingHist[][13],coatingHist[][14],coatingHist[][15],coatingHist[][16],coatingHist[][17],coatingHist[][18],coatingHist[][19],coatingHist[][20],coatingHist[][21],coatingHist[][22],coatingHist[][23],coatingHist[][24],coatingHist[][25],coatingHist[][26],coatingHist[][27],coatingHist[][28],coatingHist[][29],coatingHist[][30],coatingHist[][31],coatingHist[][32],coatingHist[][33],coatingHist[][34],coatingHist[][35],coatingHist[][36],coatingHist[][37],coatingHist[][38],coatingHist[][39],coatingHist[][40],coatingHist[][41],coatingHist[][42],coatingHist[][43],coatingHist[][44],coatingHist[][45],coatingHist[][46],coatingHist[][47],coatingHist[][48],coatingHist[][49],coatingHist[][50],coatingHist[][51],coatingHist[][52],coatingHist[][53],coatingHist[][54],coatingHist[][55],coatingHist[][56],coatingHist[][57],coatingHist[][58],coatingHist[][59],coatingHist[][60],coatingHist[][61],coatingHist[][62],coatingHist[][63],coatingHist[][64],coatingHist[][65],coatingHist[][66],coatingHist[][67],coatingHist[][68],coatingHist[][69],coatingHist[][70],coatingHist[][71],coatingHist[][72],coatingHist[][73],coatingHist[][74],coatingHist[][75],coatingHist[][76],coatingHist[][77],coatingHist[][78],coatingHist[][79],coatingHist[][80],coatingHist[][81],coatingHist[][82],coatingHist[][83],coatingHist[][84],coatingHist[][85],coatingHist[][86],coatingHist[][87],coatingHist[][88],coatingHist[][89],coatingHist[][90],coatingHist[][91],coatingHist[][92],coatingHist[][93],coatingHist[][94],coatingHist[][95],coatingHist[][96],coatingHist[][97],coatingHist[][98],coatingHist[][99]
12302,27.4141,8.93741,10.278,13.8526,12.5377,14.7334,11.0489,17.9498,16.5742,19.6214,18.999,27.0703,23.0813,31.4102,42.4422,51.9978,48.2287,60.2813,56.954,53.8524,70.7087,76.256,78.6605,76.8221,72.2317,89.1588,91.4474,83.827,83.4764,102.165,98.8209,92.9733,106.962,110.065,115.764,99.6353,117.046,113.477,120.769,125.493,121.24,122.641,136.267,119.737,135.67,135.854,0,0,138.474,142.218,151.016,151.04,150.475,158.064,157.944,168.455,171.708,165.8,148.845,177.473,169.278,178.561,168.146,173.604,0,177.844,190.922,170.511,0,198.147,0,0,0,0,0,0,0,0,0,143.548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17164,4.66418,4.29104,7.27612,11.194,6.90298,3.54478,1.1194,0.373134,0.373134,0.373134,0.746269,0.932836,1.30597,1.30597,1.30597,1.1194,0.746269,1.49254,2.61194,0.186567,1.49254,0.932836,1.30597,0.559701,1.1194,0.559701,0.746269,1.49254,0.932836,0.932836,1.6791,0.559701,1.1194,1.1194,1.1194,1.30597,0.932836,1.1194,0.746269,0.559701,0.746269,1.30597,1.1194,0.746269,0.559701,0.559701,0.932836,1.1194,0,0.186567,1.1194,0.186567,0.186567,0.559701,1.30597,0.932836,0.932836,1.1194,0.746269,0.186567,0.186567,0.186567,0.746269,0.559701,0.373134,0.559701,0.373134,0.373134,0.373134,0.186567,0.186567,0.373134,0,0.559701,0.373134,0.186567,0.373134,0.746269,0.186567,0,0.186567,0.186567,0,0.186567,0.373134,0.186567,0.373134,0.559701,0,0,0.186567,0,0.373134,0,0.186567,0,0,0,0.373134
12602,0,8.50296,8.97874,9.63443,14.2601,11.7293,13.6281,17.8252,14.8304,20.9676,28.9463,26.8939,25.3961,43.9381,40.9111,41.6646,55.6227,45.9487,50.4185,66.2766,69.4338,62.1298,63.0682,80.5425,56.5168,82.8611,68.7587,75.643,94.282,96.2539,93.0702,97.5737,96.6158,102.099,109.514,104.975,113.764,114.777,117.488,124.435,131.355,120.453,0,128.15,124.091,0,0,136.778,146.55,142.657,134.556,140.241,138.823,148.941,138.226,166.555,160.447,130.686,175.932,0,0,162.342,166.999,0,0,193.244,0,167.173,183.555,0,0,0,0,0,0,0,0,0,0,155.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92616,2.08668,5.13644,10.4334,11.7175,10.5939,3.5313,0.642055,0.481541,0.802568,0.481541,0.481541,0.321027,0.321027,0.481541,0.802568,0.802568,0.642055,1.28411,1.44462,1.28411,1.76565,1.60514,1.44462,1.44462,1.1236,1.1236,1.44462,1.44462,1.44462,1.60514,1.60514,0.963082,0.963082,0.963082,1.76565,0.481541,0.802568,1.44462,1.1236,0.802568,0.802568,0.642055,0.963082,0.481541,0.481541,0.321027,0.481541,0.642055,0.642055,0.481541,0.160514,0.963082,0.321027,0.481541,0.481541,0.802568,0.321027,0.481541,0.642055,0.160514,0.160514,0.160514,0.642055,0.321027,0.802568,0.481541,0.160514,0.160514,0.160514,0.481541,0,0.481541,0.802568,0.481541,0.321027,0,0.321027,0.160514,0.160514,0.160514,0,0.160514,0.481541,0.160514,0,0.321027,0,0,0.160514,0,0.160514,0.160514,0,0,0,0.160514,0,0,0
12902,0,8.27499,8.4486,10.3631,10.7961,14.5374,14.1361,15.4501,15.9951,19.0327,17.2258,26.6749,23.3176,36.3545,27.8593,47.8236,54.71,52.4232,68.7014,65.1146,64.2279,70.5218,61.9942,75.4908,75.7903,91.3522,90.6172,83.3447,84.4447,91.7663,67.8554,86.9353,103.572,98.6215,106.764,101.578,115.937,122.408,114.981,119.412,90.2603,129.049,136.879,138.13,128.42,122.198,140.47,139.987,147.891,129.998,155.101,156.635,159.816,151.579,167.201,139.127,162.295,168.761,174.692,170.051,167.396,103.676,179.42,185.261,193.505,176.497,0,66.8542,174.748,180.483,0,177.856,0,142.596,0,0,0,0,0,194.431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22086,4.1411,3.06748,9.66258,11.8098,11.3497,3.83436,1.07362,0.460123,0.766871,0.153374,0.920245,0.460123,0.766871,1.22699,0.460123,0.920245,2.14724,0.306748,1.22699,0.920245,1.38037,1.53374,0.613497,1.84049,0.306748,1.07362,1.38037,0.766871,0.920245,1.53374,0.306748,0.766871,0.920245,1.07362,1.07362,1.22699,0.766871,1.68712,0.920245,1.07362,0.920245,1.07362,0.306748,0.766871,0.766871,0.766871,0.306748,0.920245,0.613497,0.306748,0.153374,0.613497,0.460123,0.460123,0.613497,0.306748,0.460123,0.153374,0.613497,0.613497,0.153374,0.306748,0.306748,0.153374,0,0.766871,0.306748,0.766871,0.460123,0.306748,0.153374,0.153374,0.460123,0.153374,0,0,0.153374,0.306748,0.306748,0,0.153374,0.153374,0.306748,0.306748,0.306748,0,0.460123,0.153374,0.460123,0.153374,0.153374,0.153374,0.153374,0.153374,0.153374,0.153374,0,0,0.153374
13202,0,10.2428,9.87437,11.2346,11.014,11.3613,14.1739,14.0442,16.0868,23.34,28.1893,24.5461,34.7662,41.5072,29.2472,26.0569,43.1219,56.6711,46.3476,63.8493,62.4007,65.6384,69.757,57.7625,64.464,80.1074,91.0891,80.8129,68.4969,93.9525,86.9039,105.872,96.969,76.3905,109.848,92.2504,113.582,119.706,119.434,117.96,122.099,122.272,98.1786,135.509,136.194,133.043,122.098,148.403,143.821,0,0,130.746,154.618,0,163.305,163.234,162.24,153.414,0,180.841,0,179.471,0,160.147,0,193.072,194.863,0,185.454,189.625,0,189.087,190.094,0,0,191.958,199.18,0,182.426,179.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9469,3.00885,5.66372,7.07965,12.3894,10.4425,3.00885,2.12389,1.06195,0.530973,0.884956,0.707965,0.353982,1.06195,1.06195,1.06195,0.707965,1.06195,0.353982,1.23894,0.530973,1.23894,0.884956,1.59292,0.884956,1.23894,1.9469,1.9469,1.41593,1.23894,1.06195,1.23894,1.06195,0.353982,0.884956,1.06195,1.23894,0.707965,1.59292,0.530973,0.353982,1.06195,1.23894,0.707965,0.530973,0.530973,0.353982,0.707965,0.707965,0.707965,1.06195,0.884956,0.353982,0.176991,0.884956,0.707965,0,0.530973,0.176991,0.707965,0.530973,0.884956,0,0.530973,0.353982,0.353982,0.176991,0.884956,0.176991,0.176991,0.176991,0.353982,0,0,0.176991,0,0,0.353982,0,0.353982,0.176991,0.176991,0.176991,0.530973,0.176991,0.176991,0,0,0,0.176991,0.176991,0,0.353982,0,0.353982,0.530973,0.176991,0.176991,0.176991,0.176991
13502,18.6488,17.0464,9.58384,10.3785,10.9495,9.72157,13.3106,15.6829,23.9489,16.5768,21.9964,19.0767,41.6726,38.2296,34.9776,47.3015,50.2216,46.3319,50.3823,53.9,57.1027,66.7841,76.2165,52.7747,76.1101,62.1455,85.3569,90.4595,78.5614,90.5257,92.6994,91.655,107.884,93.6715,112.48,100.285,94.1292,103.509,121.53,128.822,129.912,131.176,122.551,138.105,134.642,133.383,140.589,140.704,140.776,0,151.778,150.991,160.933,156.952,156.153,152.419,0,147.901,0,0,0,0,175.54,0,0,0,0,0,181.158,0,184.447,0,0,0,0,0,0,0,0,80.0574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64085,3.52113,3.87324,8.27465,15.493,10.7394,2.99296,1.40845,0,0.176056,0.704225,0.352113,1.23239,0.704225,1.58451,0.528169,1.40845,0.880282,1.05634,1.05634,1.58451,0.528169,2.11268,1.23239,0.880282,1.05634,0.880282,0.880282,1.58451,1.05634,0.880282,2.46479,0.528169,2.11268,1.05634,1.40845,0.352113,0.352113,0.352113,1.23239,0.880282,0.704225,0.352113,0.352113,0.528169,0.704225,0.528169,0.880282,0.704225,0.352113,0.704225,0.352113,0.704225,0.352113,0.528169,0.352113,0.704225,0.528169,0.176056,0,0.176056,0.176056,0,0.176056,0.528169,0.880282,0.704225,0.176056,0.176056,0.528169,0.528169,0.704225,0,0.352113,0.704225,0,0.176056,0.352113,0.176056,0.352113,0.352113,0.352113,0,0,0.176056,0,0,0,0,0,0.352113,0,0.176056,0,0,0,0.176056,0,0,0
13802,19.2489,16.55,9.33319,10.8202,11.8307,18.0827,18.9228,17.498,19.0634,19.461,20.3477,20.2901,31.0789,28.7269,37.6497,52.3465,47.2314,44.3504,63.6618,53.4272,59.6368,76.4446,64.7564,85.8266,74.5658,84.7329,86.0489,86.0786,86.5753,91.3321,98.2465,94.5238,93.2453,85.1694,110.659,112.584,117.118,72.8291,126.241,118.973,114.02,122.913,0,122.095,140.974,137.518,141.559,148.257,151.672,147.515,144.83,154.158,160.095,155.683,157.999,144.994,170.744,0,141.755,0,179.372,156.989,186.362,188.058,190.067,189.806,184.577,0,191.709,0,0,193.236,0,0,0,0,0,0,195.736,199.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70132,6.04915,5.10397,6.99433,8.88469,6.42722,3.78072,1.13422,0.94518,0.94518,0.567108,0.378072,0.378072,1.13422,0.756144,2.6465,1.70132,1.51229,1.13422,2.0794,1.13422,1.70132,1.51229,1.51229,0.567108,1.32325,0.94518,2.6465,0.756144,1.13422,1.70132,0.94518,1.70132,1.13422,0.567108,1.70132,1.70132,0.189036,0.378072,0.756144,0.378072,1.51229,0.94518,0.378072,1.51229,0.378072,0.756144,0.756144,0.567108,0.189036,0.378072,0.189036,0.567108,0.756144,0.94518,0.189036,0.567108,0,0.567108,1.13422,0.189036,0.189036,0.189036,0.378072,0.189036,0.189036,0.189036,0.189036,0,0.378072,0.378072,0,0.94518,0.189036,0,0.756144,0,0.189036,0.189036,0.567108,0.756144,0,0.189036,0,0,0.567108,0,0,0,0.189036,0,0,0.189036,0.189036,0.189036,0.378072,0.189036,0.378072,0.189036,0.378072
14102,0,9.69633,9.12754,9.63745,9.65449,14.1072,15.7597,22.9931,18.7112,20.1097,20.0264,18.0958,29.341,36.5375,44.8248,37.86,48.1325,54.3078,65.5588,58.7129,46.6964,61.6603,67.1324,76.4686,65.9611,87.3234,93.3667,97.6257,91.7305,90.9283,89.4997,103.886,101.823,109.347,103.826,117.583,104.639,112.547,122.118,119.974,116.354,130.554,118.721,0,129.68,0,129.095,138.861,141.938,141.013,136.555,151.576,150.897,140.902,149.299,154.487,168.829,160.455,166.726,167.545,159.703,148.856,173.431,0,0,148.581,0,194.202,191.427,0,0,167.257,0,0,0,0,0,0,0,184.601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54902,2.54902,4.70588,8.62745,11.7647,10.7843,3.33333,0.784314,0.980392,0.784314,0.392157,0.392157,0.392157,0.196078,0.588235,0.588235,0.784314,1.17647,0.980392,0.784314,1.17647,2.15686,1.17647,1.56863,1.76471,0.588235,1.56863,1.37255,1.56863,1.56863,1.56863,1.37255,1.56863,0.784314,0.980392,0.196078,0.980392,1.17647,0.392157,0.980392,0.196078,0.392157,0.392157,0.980392,0.392157,0.392157,0.588235,1.17647,0.588235,0.980392,0.392157,0.588235,0.784314,0.392157,0.980392,0,0.196078,0.588235,1.17647,0.784314,0.196078,0.392157,0.588235,0,0.392157,0.196078,0.392157,0.588235,0,0.392157,0.588235,0.588235,0.196078,0,0.588235,0.196078,0,0.392157,0.196078,0.392157,0.392157,0.392157,0.196078,0.784314,0,0.588235,0,0.196078,0.196078,0,0.196078,0,0,0.196078,0.196078,0.392157,0,0.196078,0.196078,0
14402,0,10.2946,8.59679,9.65289,10.5328,11.654,15.2788,18.8442,18.1874,22.2129,22.2309,28.7489,23.3083,19.1065,44.7939,45.6362,37.5558,39.4993,63.9628,52.6516,38.9964,67.4397,69.2603,74.646,54.0175,91.0327,92.4452,84.598,86.098,96.5229,85.4311,99.9958,109.587,106.359,98.3225,117.899,121.913,115.47,0,127.963,117.774,133.274,130.456,137.194,135.894,121.484,143.409,123.202,141.224,154.722,141.399,0,156.865,0,0,166.43,154.884,169.056,125.991,176.663,180.122,130.993,0,0,0,0,0,0,198.834,0,0,189.241,0,0,0,121.399,0,0,0,159.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21836,5.21092,3.97022,9.18114,8.68486,9.67742,3.22581,1.48883,0.744417,0.248139,1.24069,0.248139,0.496278,0.496278,1.73697,1.24069,0.992556,0.496278,0.992556,0.496278,1.48883,1.48883,1.98511,2.23325,0.992556,0.992556,1.24069,1.73697,1.48883,1.24069,1.48883,0.496278,0.992556,0.744417,0.992556,0.248139,0.248139,0.496278,1.24069,0.744417,0.496278,1.24069,0.744417,0.496278,1.24069,0.496278,0.496278,0.248139,0.992556,0.744417,0.248139,0.496278,0.496278,0.496278,0.496278,1.24069,0,0.248139,0.496278,0.248139,0.744417,0.496278,0.248139,0.496278,0,0.248139,1.24069,0.992556,0.496278,0.248139,0.248139,0.248139,1.24069,0,0.248139,0,0,0.744417,0,0.248139,0.496278,0,0,0.248139,0.248139,0,0,0,0.248139,0,0.248139,0,0,0.248139,0.248139,0,0,0,0,0.496278
14702,0,10.7843,10.3414,10.025,12.8159,12.4602,13.5643,18.8844,20.1379,23.9627,30.4948,34.5097,23.0471,39.1338,37.791,59.5366,56.264,54.3985,57.0915,59.1999,73.2819,72.4375,71.2961,61.0443,72.3693,90.2162,75.5694,83.823,85.1783,91.4787,102.355,97.5208,79.6899,97.9017,117.311,113.316,9.24433,115.567,0,116.266,116.389,126.851,121.759,137.922,0,131.031,138.969,146.853,139.135,129.843,136.718,0,159.353,152.57,146.591,139.274,0,0,171.136,161.044,168.884,0,165.028,184.271,0,171.128,0,0,0,174.78,0,0,0,189.51,0,0,0,0,189.762,140.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6699,2.91262,4.36893,7.28155,10.1942,11.6505,3.39806,0.728155,1.21359,0.242718,0.485437,0.728155,0.242718,1.21359,1.21359,0.485437,1.45631,0.485437,0.970874,1.94175,1.45631,0.485437,1.45631,1.45631,1.69903,1.69903,1.45631,2.91262,1.69903,1.94175,0.728155,0.970874,0.728155,1.94175,0.242718,0.970874,1.69903,1.45631,0.728155,0.485437,0.485437,0,0.728155,0.485437,0.242718,0.728155,0.485437,0.728155,0.728155,0.485437,0.970874,0.485437,0.728155,0.728155,0.242718,0,0.485437,0.728155,0.485437,0.970874,0.242718,0.485437,0.485437,0.485437,0,0.242718,0,0.242718,0.728155,0.970874,0,0.242718,0,0.970874,0,0,0.242718,0.242718,0,0.485437,0.242718,0,0.242718,0,0.242718,0.485437,0,0.242718,0,0,0.242718,0,0.242718,0,0.242718,0,0.242718,0.242718,0.242718,0
15002,0,11.7646,8.99804,9.52187,13.4165,13.6729,16.2933,25.8213,26.2625,15.2507,27.4322,29.5743,36.8317,46.6899,40.7333,43.8041,58.4032,55.1046,59.1104,66.2959,71.0707,76.6362,73.422,75.8699,82.4018,73.1014,82.161,78.6248,90.3711,97.4607,72.1458,100.55,93.4964,103.626,112.038,98.0907,109.737,119.745,128.124,130.775,124.087,120.221,115.539,0,131.29,118.608,0,139.772,147.148,143.737,138.697,155.656,146.726,125.968,147.118,0,161.011,0,170.144,0,149.466,0,0,0,176.563,188.114,0,192.672,187.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04878,2.7439,3.35366,5.79268,9.14634,4.87805,3.04878,0.914634,0.914634,0.609756,0.609756,0,1.21951,0.304878,0.304878,2.7439,1.21951,2.13415,1.21951,1.82927,1.52439,1.52439,1.52439,1.52439,1.21951,2.13415,1.82927,0.914634,1.21951,0.609756,1.21951,2.7439,3.04878,0.914634,2.13415,0.304878,1.52439,0.609756,0.914634,0.609756,0.914634,0.304878,1.52439,1.52439,1.52439,0.304878,0.609756,0.914634,0,1.21951,0.304878,0.609756,0,0.609756,1.21951,0.304878,0.304878,0.914634,0.609756,0.609756,0.914634,0.609756,1.21951,0.914634,0.304878,0.304878,0,0,0.609756,0.304878,0.304878,1.52439,0,0.609756,0.304878,0.304878,0,0.304878,0.304878,0,0.304878,0,0,0.304878,0,0.609756,0,0,0.304878,0,0,0,0.304878,0.304878,0,0.304878,0.304878,0,0,0
15302,0,10.3746,10.1349,9.70806,15.5428,14.7489,18.4663,26.649,20.4072,23.4092,45.9481,37.7587,37.5205,41.717,36.2664,40.8604,39.9432,54.4386,63.0015,72.262,47.2893,68.1898,87.1021,76.1405,53.1063,84.5495,92.0772,70.2625,70.3998,95.6778,101.823,96.157,0,111.122,115.845,109.596,114.215,123.927,114.934,121.555,128.649,122.509,120.649,73.2301,127.997,135.244,0,141.962,141.923,151.99,155.183,0,130.133,0,155.724,159.6,0,168.607,0,0,176.756,160.265,166.509,184.464,0,191.753,0,0,0,0,0,0,0,0,0,0,0,0,186.35,105.485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14068,2.6616,4.56274,1.90114,9.12547,6.46388,3.04183,1.14068,1.14068,0.760456,2.6616,1.52091,0,0.760456,0.760456,1.52091,0.380228,1.14068,1.90114,2.28137,2.28137,3.80228,1.90114,2.28137,2.6616,1.52091,0.760456,0.760456,3.04183,1.14068,1.52091,1.14068,0.760456,0.380228,0.760456,2.6616,0.380228,1.90114,0.380228,0,1.14068,1.14068,0,0.380228,0.380228,1.14068,1.14068,0,0.380228,1.14068,1.52091,0.380228,0.380228,0,0.760456,1.90114,0,1.52091,0.380228,0.380228,0.760456,0.380228,0,0.380228,0.760456,0.380228,1.14068,0,0.380228,0.380228,0.760456,0,0.380228,0,0.380228,0.380228,0.760456,0.380228,0,0,0.760456,0,0,0.760456,0.380228,0,0,0,0.380228,0,0,0,0.380228,0.380228,0,0.380228,0,0,0,0
15602,0,9.32624,9.23958,10.8325,14.1425,12.9305,10.622,12.6188,17.1706,17.5059,23.1131,27.1168,35.653,48.785,44.3423,40.4387,47.2432,58.644,62.2579,71.8522,59.794,61.3944,59.6382,57.1858,83.4967,77.5804,80.2402,78.1869,70.7798,101.796,92.6392,91.5284,108.933,97.6363,56.6855,0,113.908,113.932,0,118.901,122.014,123.225,124.716,129.272,0,129.792,138.288,0,146.08,154.752,136.481,150.925,134.478,156.005,164.474,0,0,0,167.225,177.986,161.654,0,0,0,142.521,0,0,199.113,0,0,0,0,0,0,0,0,0,0,0,181.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35366,3.35366,5.18293,6.09756,5.4878,6.09756,2.43902,0.609756,0.914634,0.609756,0.609756,0.609756,0.914634,0.609756,1.21951,1.21951,0.914634,0.914634,2.43902,2.43902,0.914634,2.13415,1.21951,1.21951,0.609756,1.52439,0.914634,0.609756,1.21951,2.7439,2.43902,0.914634,0.914634,1.52439,1.82927,1.82927,3.04878,1.21951,1.21951,0.609756,1.82927,0.914634,0.609756,1.52439,0.609756,0.304878,0.304878,0.609756,0.914634,1.52439,0.609756,0.304878,0.609756,0.914634,0.914634,0.304878,0.914634,0,0,0.609756,0,0.914634,0.914634,0.609756,0.304878,0,0.304878,0.304878,1.52439,0.304878,0,0.609756,0,0.914634,0,0,0.304878,0.609756,0,0.304878,0.609756,0.304878,0.609756,0.304878,0,0,0.304878,0,0.304878,0,0,0,0,0,0,0,0,0,0.304878,0.304878
15902,0,10.107,9.10332,12.4167,13.9199,19.1703,17.7102,20.5433,18.0198,23.797,19.6106,26.6245,32.3069,42.5147,42.6133,54.386,45.698,63.3906,73.3032,71.0512,66.926,61.8603,55.0614,48.7768,81.4285,81.9846,73.5416,71.0462,84.5137,98.5621,105.063,104.689,92.5399,100.186,113.842,111.046,106.22,0,110.931,94.2523,131.419,0,131.262,111.911,143.039,119.715,125.42,0,149.703,144.851,147.703,131.732,151.784,164.411,163.583,169.514,159.491,157.923,0,168.974,0,0,160.123,182.202,171.597,0,0,0,187.979,0,0,199.115,0,0,0,0,0,0,155.783,181.668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35593,2.37288,6.1017,4.74576,8.13559,5.08475,1.69492,1.35593,2.0339,0.338983,0.677966,0.677966,1.01695,1.35593,1.35593,0.338983,2.0339,1.69492,1.69492,1.35593,2.37288,3.05085,1.01695,2.37288,0.677966,1.01695,0.677966,0.338983,1.01695,1.01695,0.338983,2.0339,1.01695,1.69492,2.37288,1.69492,1.01695,1.01695,1.69492,1.01695,0.677966,2.0339,0.677966,0.677966,0.338983,0.677966,0.338983,0.338983,0.338983,1.01695,1.35593,0.677966,0.338983,2.0339,0.338983,0.677966,0.677966,0.338983,0.677966,1.01695,0,1.01695,0,0,0,1.69492,0.338983,0.338983,0.338983,0,0,0.677966,0.677966,0,0.338983,0,0,0,0.677966,0.677966,0.338983,0.677966,0.338983,0,0.677966,0.338983,0,0,0.338983,0,0.677966,0.338983,0,0.338983,0,0,0,0.677966,0,0.338983
16202,21.1517,28.637,9.4374,12.6513,14.5653,14.7448,18.2575,17.4844,27.6877,25.2082,23.9954,23.4238,13.5221,31.4815,42.7049,45.3562,60.5796,44.6007,62.0447,62.0421,67.8683,68.2414,71.0251,77.099,88.7025,89.9134,70.7097,86.3686,89.5643,99.9458,93.6553,84.1149,0,107.948,106.761,97.6044,102.828,0,124.236,120.964,130.044,0,134.204,0,0,143.705,0,142.526,142.366,148.75,145.171,154.088,136.108,163.221,149.296,138.233,169.483,172.712,159.649,166.236,0,162.491,0,0,173.502,0,170.365,143.561,0,0,198.695,0,185.515,188.86,0,0,188.615,0,0,176.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46914,2.46914,4.01235,4.93827,8.02469,5.8642,3.7037,1.85185,1.23457,0.617284,1.85185,0.925926,0.925926,0.617284,0.925926,1.23457,1.54321,0.925926,0.925926,1.23457,2.46914,1.85185,1.23457,0.925926,1.85185,2.16049,2.16049,1.85185,0.308642,1.23457,1.85185,2.46914,0.925926,1.23457,0.617284,1.54321,0,0.308642,0.925926,1.23457,0.925926,0.925926,1.54321,0.925926,1.23457,0.308642,1.54321,1.23457,0.617284,1.23457,0.617284,0,0.308642,0,0.925926,0,0,0.617284,0.308642,0,0,0.308642,0.925926,0,0.308642,0.308642,0.925926,0.617284,0.308642,0.308642,0,0.925926,0,0.617284,0.617284,0.308642,0.308642,0.617284,0.617284,0,0.617284,0.308642,0.925926,0.617284,0.308642,0.308642,0.308642,0,0.308642,0,0,0,0.308642,0,0.925926,0,0,0,0,0.308642
