coatingSeconds,rbcLayerPSD[][0],rbcLayerPSD[][1],rbcLayerPSD[][2],rbcLayerPSD[][3],rbcLayerPSD[][4],rbcLayerPSD[][5],rbcLayerPSD[][6],rbcLayerPSD[][7],rbcLayerPSD[][8],rbcLayerPSD[][9],rbcLayerPSD[][10],rbcLayerPSD[][11],rbcLayerPSD[][12],rbcLayerPSD[][13],rbcLayerPSD[][14],rbcLayerPSD[][15],rbcLayerPSD[][16],rbcLayerPSD[][17],rbcLayerPSD[][18],rbcLayerPSD[][19],rbcLayerPSD[][20],rbcLayerPSD[][21],rbcLayerPSD[][22],rbcLayerPSD[][23],rbcLayerPSD[][24],rbcLayerPSD[][25],rbcLayerPSD[][26],rbcLayerPSD[][27],rbcLayerPSD[][28],rbcLayerPSD[][29],rbcLayerPSD[][30],rbcLayerPSD[][31],rbcLayerPSD[][32],rbcLayerPSD[][33],rbcLayerPSD[][34],rbcLayerPSD[][35],rbcLayerPSD[][36],rbcLayerPSD[][37],rbcLayerPSD[][38],rbcLayerPSD[][39],rbcLayerPSD[][40],rbcLayerPSD[][41],rbcLayerPSD[][42],rbcLayerPSD[][43],rbcLayerPSD[][44],rbcLayerPSD[][45],rbcLayerPSD[][46],rbcLayerPSD[][47],rbcLayerPSD[][48],rbcLayerPSD[][49],rbcLayerPSD[][50],rbcLayerPSD[][51],rbcLayerPSD[][52],rbcLayerPSD[][53],rbcLayerPSD[][54],rbcLayerPSD[][55],rbcLayerPSD[][56],rbcLayerPSD[][57],rbcLayerPSD[][58],rbcLayerPSD[][59],rbcLayerPSD[][60],rbcLayerPSD[][61],rbcLayerPSD[][62],rbcLayerPSD[][63],rbcLayerPSD[][64],rbcLayerPSD[][65],rbcLayerPSD[][66],rbcLayerPSD[][67],rbcLayerPSD[][68],rbcLayerPSD[][69],rbcLayerPSD[][70],rbcLayerPSD[][71],rbcLayerPSD[][72],rbcLayerPSD[][73],rbcLayerPSD[][74],rbcLayerPSD[][75],rbcLayerPSD[][76],rbcLayerPSD[][77],rbcLayerPSD[][78],rbcLayerPSD[][79],rbcLayerPSD[][80],rbcLayerPSD[][81],rbcLayerPSD[][82],rbcLayerPSD[][83],rbcLayerPSD[][84],rbcLayerPSD[][85],rbcLayerPSD[][86],rbcLayerPSD[][87],rbcLayerPSD[][88],rbcLayerPSD[][89],rbcLayerPSD[][90],rbcLayerPSD[][91],rbcLayerPSD[][92],rbcLayerPSD[][93],rbcLayerPSD[][94],rbcLayerPSD[][95],rbcLayerPSD[][96],rbcLayerPSD[][97],rbcLayerPSD[][98],rbcLayerPSD[][99],coatingHist[][0],coatingHist[][1],coatingHist[][2],coatingHist[][3],coatingHist[][4],coatingHist[][5],coatingHist[][6],coatingHist[][7],coatingHist[][8],coatingHist[][9],coatingHist[][10],coatingHist[][11],coatingHist[][12],coatingHist[][13],coatingHist[][14],coatingHist[][15],coatingHist[][16],coatingHist[][17],coatingHist[][18],coatingHist[][19],coatingHist[][20],coatingHist[][21],coatingHist[][22],coatingHist[][23],coatingHist[][24],coatingHist[][25],coatingHist[][26],coatingHist[][27],coatingHist[][28],coatingHist[][29],coatingHist[][30],coatingHist[][31],coatingHist[][32],coatingHist[][33],coatingHist[][34],coatingHist[][35],coatingHist[][36],coatingHist[][37],coatingHist[][38],coatingHist[][39],coatingHist[][40],coatingHist[][41],coatingHist[][42],coatingHist[][43],coatingHist[][44],coatingHist[][45],coatingHist[][46],coatingHist[][47],coatingHist[][48],coatingHist[][49],coatingHist[][50],coatingHist[][51],coatingHist[][52],coatingHist[][53],coatingHist[][54],coatingHist[][55],coatingHist[][56],coatingHist[][57],coatingHist[][58],coatingHist[][59],coatingHist[][60],coatingHist[][61],coatingHist[][62],coatingHist[][63],coatingHist[][64],coatingHist[][65],coatingHist[][66],coatingHist[][67],coatingHist[][68],coatingHist[][69],coatingHist[][70],coatingHist[][71],coatingHist[][72],coatingHist[][73],coatingHist[][74],coatingHist[][75],coatingHist[][76],coatingHist[][77],coatingHist[][78],coatingHist[][79],coatingHist[][80],coatingHist[][81],coatingHist[][82],coatingHist[][83],coatingHist[][84],coatingHist[][85],coatingHist[][86],coatingHist[][87],coatingHist[][88],coatingHist[][89],coatingHist[][90],coatingHist[][91],coatingHist[][92],coatingHist[][93],coatingHist[][94],coatingHist[][95],coatingHist[][96],coatingHist[][97],coatingHist[][98],coatingHist[][99]
23101,0,8.41373,10.867,15.3443,16.4744,18.4994,22.9098,26.1178,26.8057,28.8281,35.4882,28.6949,27.3355,34.4216,25.1596,30.0228,51.8987,66.2091,59.2379,63.6704,65.063,76.4639,34.0065,41.8724,88.5301,85.899,81.2678,98.7608,0,0,94.7945,0,112.261,0,112.796,0,0,0,0,0,0,0,0,0,143.561,123.475,0,140.653,0,0,0,0,0,0,165.812,0,0,0,148.344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588235,0.588235,2.35294,2.94118,5.29412,8.82353,7.05882,3.52941,0.588235,2.94118,2.35294,4.70588,1.17647,1.76471,2.35294,2.35294,2.94118,2.35294,1.76471,2.94118,3.52941,4.11765,0,1.17647,1.76471,0.588235,0.588235,1.76471,1.76471,1.76471,1.17647,0.588235,0.588235,1.17647,0,4.11765,1.17647,1.76471,0,0.588235,0.588235,0.588235,0.588235,0.588235,1.17647,0,0,1.17647,0.588235,0.588235,1.17647,0,0,0.588235,0,0,1.17647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588235,0.588235,0,0.588235,0.588235,0,0,0,0,0,0,0,0.588235,0,0,0,0,0,0,0,0,0,0,0,0.588235,0,0,0,0,0
23401,0,9.37045,19.9298,15.0345,14.5973,21.6352,23.9154,28.9077,26.1338,29.1678,29.3845,39.5937,36.03,36.5918,41.0403,44.4418,51.7178,50.6059,61.3691,49.6796,55.1044,67.5598,0,82.5446,86.7612,0,93.3157,0,99.4785,93.3738,104.816,108.203,95.6628,0,0,0,0,0,0,0,0,128.202,0,0,0,0,0,0,0,0,0,0,148.959,0,0,0,0,0,76.905,163.267,0,184.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64835,2.74725,3.2967,6.59341,5.49451,4.94506,2.74725,2.74725,1.64835,1.0989,1.64835,4.3956,1.64835,3.84615,1.64835,2.74725,1.64835,2.1978,2.1978,1.0989,4.3956,2.74725,4.94506,2.74725,0.549451,4.94506,0.549451,3.2967,0.549451,0.549451,1.0989,1.64835,1.64835,0.549451,1.64835,0.549451,1.64835,1.64835,0,0,1.0989,0,0.549451,0.549451,0.549451,0.549451,0,0.549451,0.549451,0,0,1.0989,0,0.549451,0,0,0,0,0,0,0,0,0,0.549451,0,0,0,0,0,0,0,0,0,0.549451,0,0,0,0,0,0,0.549451,0,0,0,0,0,0,0,0,0,0,0.549451,0,0,0,0,0,0,0
23701,0,9.16365,10.3179,9.991,21.3272,28.2945,19.8655,25.8516,26.4476,33.6253,35.8176,28.8189,23.0715,42.0432,43.6806,66.4495,0,13.6355,57.532,0,76.8691,85.0926,83.6214,85.3114,77.6434,93.553,94.3225,0,97.7133,0,0,0,0,0,0,96.5942,0,0,0,0,130.444,0,0,0,136.413,0,0,142.301,0,0,0,0,0,152.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645161,1.93548,0,4.51613,9.03226,5.16129,5.16129,3.22581,1.93548,0.645161,0,3.22581,5.16129,3.87097,5.80645,3.87097,3.87097,2.58065,0.645161,3.22581,0,3.22581,0.645161,0.645161,1.93548,3.22581,0.645161,0.645161,1.93548,2.58065,0,0.645161,1.29032,1.29032,0.645161,0.645161,0.645161,1.93548,0,0.645161,1.29032,0.645161,1.29032,0,0.645161,0.645161,0.645161,1.93548,0.645161,1.29032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645161,0.645161,0,0.645161,0,0,0,0,0,0,0.645161,0.645161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24001,0,9.88835,10.5966,5.92619,14.5628,20.0684,27.3954,27.7214,24.7695,34.2492,35.2231,27.9214,43.4302,48.7965,45.9326,23.8157,34.3488,44.1023,71.6855,71.3438,70.281,0,74.2883,0,61.1351,84.6426,75.6642,0,0,103.422,0,108.415,0,0,0,106.912,99.6245,0,108.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40845,1.40845,0.704225,2.8169,4.22535,7.04225,5.6338,2.8169,1.40845,3.52113,2.11268,1.40845,2.11268,2.8169,4.22535,4.22535,4.22535,3.52113,0,2.8169,3.52113,2.8169,4.22535,0,0,2.11268,3.52113,2.11268,4.92958,1.40845,0,2.11268,0.704225,0.704225,0,0.704225,2.8169,2.8169,0.704225,0,0,1.40845,0,0,0,0,0.704225,0,0,0.704225,0,0.704225,0,1.40845,0.704225,0.704225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24301,0,10.2989,8.70954,12.5542,16.5565,22.7525,31.129,20.9408,23.3767,28.4607,27.9333,33.8873,43.8432,37.4191,52.6172,48.3757,46.0171,57.9709,67.8245,41.5525,79.7667,73.6273,75.2016,84.9379,86.0262,96.2608,0,0,0,105.411,104.736,107.696,98.4594,0,100.252,0,0,0,0,0,0,0,0,0,138.897,0,0,0,0,142.597,149.133,0,154.312,0,164.807,0,0,0,155.279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546448,0.546448,1.63934,6.01093,4.91803,5.46448,4.37158,3.82514,1.0929,2.18579,2.18579,2.73224,4.37158,2.18579,0.546448,2.18579,2.73224,1.63934,3.82514,4.91803,2.18579,1.0929,1.63934,2.73224,1.0929,1.0929,1.63934,2.18579,1.0929,0.546448,4.37158,0.546448,2.18579,2.18579,1.63934,1.0929,1.0929,0,1.0929,1.0929,1.0929,0.546448,0.546448,0,1.63934,0,0,0,0.546448,0.546448,0.546448,0,1.0929,0.546448,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546448,0,0,0,1.0929,0,0,0.546448,0,0,1.0929,0,0,0,0.546448,0,0.546448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24601,0,7.87589,9.19713,11.015,14.3941,19.9299,31.8155,31.2545,32.1295,38.7497,39.0608,40.3135,31.7149,31.8762,38.6382,54.1213,34.7059,58.9617,0,0,79.3608,84.902,73.6553,87.6489,91.152,88.89,0,72.3083,101.128,0,0,0,0,0,0,0,0,124.968,0,0,0,0,104.673,0,0,145.611,0,0,0,0,0,0,0,0,0,0,0,173.953,166.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657895,0,0,4.60526,5.26316,5.26316,5.26316,2.63158,3.28947,2.63158,2.63158,3.28947,2.63158,1.97368,0.657895,4.60526,0,6.57895,2.63158,1.97368,3.94737,1.31579,5.26316,3.94737,1.97368,2.63158,1.97368,3.94737,0.657895,1.31579,0,1.31579,0.657895,1.31579,0,0.657895,0.657895,0.657895,0,1.31579,0,1.97368,0.657895,0,0,1.31579,0,0.657895,0,0.657895,0,0.657895,0.657895,0,0,0,0,0,0,0,0,0,0.657895,0,0,0,0,0,0,0,0,0,0.657895,0,0,0,0,0,0,0,0,0,0,0.657895,0,0,0.657895,0,0,0,0,0,0,0,0,0.657895,0,0,0,0
24901,0,0,15.8312,11.6796,21.4436,20.1641,20.8674,32.3025,28.13,22.0374,30.6901,32.0194,29.523,42.2808,38.9007,41.7802,33.6161,55.8359,63.0466,61.9844,70.1805,59.3177,57.1608,81.3655,90.0167,0,0,0,0,0,0,0,0,92.7793,111.294,0,0,125.622,0,0,0,107.526,0,0,125.841,113.071,0,0,0,0,0,0,0,0,0,148.761,172.763,0,0,0,0,0,0,164.655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63934,0,2.45902,2.45902,4.09836,5.7377,5.7377,3.27869,1.63934,2.45902,2.45902,2.45902,2.45902,4.09836,2.45902,3.27869,0.819672,4.09836,2.45902,4.91803,3.27869,0,1.63934,1.63934,1.63934,1.63934,2.45902,4.09836,0.819672,0.819672,1.63934,0.819672,0,1.63934,0,3.27869,0,1.63934,0.819672,1.63934,0.819672,0,0.819672,0.819672,0,0.819672,0.819672,0,0,0,0,0,0,0.819672,0.819672,0,1.63934,0,0,0,0,0,1.63934,0,0,0,0,0,0,0,0,0,0,0,0.819672,0,0,0,0,0,0,0,0.819672,0,0,0,0.819672,0,0,0,0,0,0,0,0,0,0,0,0,0
25201,0,0,13.4542,10.4061,23.7465,36.4395,24.7206,32.532,22.044,39.272,39.1454,2.4468,51.3257,45.7809,26.6011,50.5612,71.9572,68.2888,71.1498,75.2667,0,63.1234,0,0,89.7285,0,0,0,100.483,104.461,107.541,0,0,0,112.98,0,0,0,125.522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.35714,1.78571,0,3.57143,3.57143,5.35714,1.78571,1.78571,0,1.78571,0,3.57143,3.57143,1.78571,1.78571,3.57143,0,3.57143,5.35714,0,1.78571,0,1.78571,3.57143,3.57143,1.78571,5.35714,3.57143,0,0,1.78571,5.35714,0,3.57143,3.57143,1.78571,0,0,1.78571,1.78571,0,0,0,1.78571,0,0,0,0,0,1.78571,0,1.78571,1.78571,0,0,1.78571,0,0,0,0,0,1.78571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25501,0,10.331,0,17.82,27.2692,17.3774,25.5658,24.7187,22.4954,36.6782,32.5245,9.0594,38.9834,33.4731,4.48592,7.07693,67.3173,57.462,2.93199,72.4656,77.9258,60.8084,0,88.6531,85.186,0,0,0,0,0,0,0,0,0,92.6375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81818,3.63636,9.09091,3.63636,7.27273,5.45455,5.45455,3.63636,3.63636,1.81818,3.63636,0,1.81818,3.63636,1.81818,1.81818,0,7.27273,5.45455,0,0,0,1.81818,3.63636,0,1.81818,0,5.45455,0,1.81818,1.81818,0,0,1.81818,0,1.81818,1.81818,1.81818,0,0,0,1.81818,0,1.81818,0,1.81818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25801,0,0,10.0407,11.0226,18.8497,11.1941,0,27.3801,22.0873,49.5581,43.233,39.6936,47.8629,40.9745,66.3927,22.7857,73.5608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.999,0,0,0,0,0,0,0,0,135.804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63158,5.26316,2.63158,10.5263,5.26316,5.26316,5.26316,0,2.63158,5.26316,0,5.26316,0,0,0,2.63158,0,5.26316,7.89474,0,0,7.89474,2.63158,5.26316,0,0,2.63158,0,2.63158,0,2.63158,2.63158,0,0,2.63158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63158,0,0,0,0,0,0,2.63158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26101,0,0,7.034,14.8673,17.9968,15.0278,21.1378,14.2818,27.7898,27.4278,22.0372,45.7928,24.0637,47.4297,48.1091,10.6719,0,60.6651,73.62,73.1636,0.0731176,0,0,0,0,0,0,0,0,0,0,0,0,102.568,106.353,0,0,126.361,0,0,0,0,0,0,0,0,0,0,0,0,0,158.384,0,0,0,0,0,150.616,0,0,158.144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08333,0,6.25,2.08333,6.25,8.33333,2.08333,4.16667,4.16667,4.16667,4.16667,0,2.08333,6.25,0,4.16667,0,0,0,2.08333,4.16667,0,2.08333,0,2.08333,0,4.16667,4.16667,0,2.08333,0,2.08333,0,0,2.08333,2.08333,0,2.08333,2.08333,0,0,0,0,0,0,0,0,0,0,0,0,2.08333,0,2.08333,0,0,0,0,0,0,0,0,0,2.08333,0,0,0,0,0,0,0,0,0,0,0,2.08333,0,0,0,4.16667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26401,0,0,0,0,14.0237,5.11694,31.6616,29.7641,28.4074,18.8363,41.7322,33.7113,37.11,35.2147,58.549,69.952,55.707,0,0,76.3419,51.9051,81.1733,0,0,70.1091,0,0,0,0,101.91,0,0,0,0,0,0,0,0,0,117.894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85714,5.71429,5.71429,0,0,2.85714,2.85714,0,8.57143,2.85714,0,0,2.85714,2.85714,2.85714,5.71429,2.85714,2.85714,0,2.85714,0,0,0,5.71429,0,2.85714,2.85714,5.71429,0,2.85714,0,0,2.85714,2.85714,0,0,0,2.85714,2.85714,5.71429,0,0,0,0,0,0,0,0,2.85714,2.85714,0,0,0,0,0,0,2.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26701,0,0,12.3449,10.4489,0,29.5481,29.5738,9.37861,42.9006,24.673,31.817,26.0173,42.3437,0,40.8686,0,65.6336,72.955,0,81.1108,0,0,62.5234,0,0,80.7871,81.4193,0,103.391,0,98.6199,0,0,0,0,0,0,119.863,119.116,0,0,0,0,0,0,0,0,0,137.263,0,0,0,0,0,0,160.137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.57143,8.57143,5.71429,0,0,0,0,0,0,2.85714,5.71429,2.85714,0,0,2.85714,5.71429,0,2.85714,0,2.85714,0,2.85714,0,5.71429,0,0,0,2.85714,2.85714,0,0,0,2.85714,0,2.85714,0,5.71429,2.85714,0,2.85714,0,0,0,0,0,2.85714,0,2.85714,0,0,0,0,0,0,0,5.71429,2.85714,0,0,0,0,0,0,0,2.85714,0,0,0,0,0,0,0,0,0,0,0,2.85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27001,0,0,14.585,16.9504,39.505,7.75569,21.317,9.21215,26.7966,25.0111,47.9381,33.1084,43.9524,0,0,69.9582,0,52.729,0,68.5374,0,0,0,0,81.4991,0,0,0,98.4084,0,0,0,0,0,98.1981,103.498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22581,3.22581,0,22.5806,0,3.22581,3.22581,0,0,3.22581,0,0,3.22581,0,3.22581,0,3.22581,6.45161,0,3.22581,6.45161,3.22581,0,3.22581,3.22581,3.22581,0,0,0,0,0,0,6.45161,0,0,0,0,0,3.22581,0,0,0,0,0,3.22581,0,0,3.22581,0,6.45161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27301,0,0,12.8088,13.7887,18.5798,32.2088,12.446,29.5783,30.8757,56.0395,40.0418,25.2582,60.6413,13.2434,0,66.9667,43.5691,68.3799,21.1598,0,0,0,87.6625,0,0,93.6903,77.1511,0,98.3495,104.991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.83951,0,0,0,0,0,153.846,0,0,0,0,0,0,170.817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43902,0,2.43902,7.31707,4.87805,9.7561,4.87805,4.87805,0,0,0,0,2.43902,0,4.87805,7.31707,4.87805,0,2.43902,0,2.43902,2.43902,0,0,0,0,0,2.43902,4.87805,0,2.43902,0,2.43902,2.43902,0,0,0,2.43902,0,0,0,0,2.43902,0,0,4.87805,0,0,2.43902,0,0,2.43902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43902,0,0,0,0,0,0,0,0,2.43902,0,0,0,0,0,0,0,0,0,0,2.43902,0,0,0
27601,0,0,9.85075,35.8258,10.5739,12.355,0,39.0088,44.312,30.8225,34.5682,35.6864,0,61.3801,60.138,0,0,0,74.9035,0,0,84.251,0,85.0498,0,96.2907,0,0,99.3231,0,0,0,0,0,0,0,122.722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45161,16.129,3.22581,0,3.22581,0,0,0,0,0,0,0,0,6.45161,3.22581,3.22581,3.22581,3.22581,6.45161,0,0,6.45161,0,3.22581,3.22581,0,3.22581,3.22581,0,0,0,0,3.22581,0,3.22581,0,0,0,6.45161,0,0,0,0,0,3.22581,3.22581,0,0,0,0,0,0,0,0,0,0,0,3.22581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22581,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27901,0,7.85075,0,0,10.4298,23.0485,6.44302,25.3284,46.3129,40.1348,34.5817,41.1241,36.6066,57.309,53.3386,25.5004,0,65.6529,76.1678,0,0,74.4451,0,0,0,0,0,0,0,0,106.553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7027,0,0,8.10811,8.10811,2.7027,2.7027,0,0,5.40541,2.7027,0,2.7027,0,0,2.7027,2.7027,0,0,2.7027,8.10811,5.40541,2.7027,2.7027,2.7027,0,8.10811,0,5.40541,5.40541,2.7027,0,2.7027,0,0,0,0,2.7027,2.7027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28201,0,0,0,14.3889,42.582,19.3072,31.3908,38.825,40.7128,25.4633,28.7317,42.5829,10.6863,16.2826,68.3721,12.6797,39.3424,26.7654,72.9214,0,68.3647,0,0,0,0,0,0,0,0,92.8407,99.938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.5,12.5,5,7.5,0,2.5,5,0,0,2.5,0,2.5,0,2.5,0,2.5,5,7.5,2.5,5,0,2.5,5,7.5,0,0,0,0,0,0,2.5,2.5,2.5,0,0,0,0,2.5,0,0,0,0,2.5,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28501,0,0,6.54364,10.943,9.96988,11.6077,26.0724,16.2906,24.6664,42.0946,21.1597,26.4839,10.326,42.3838,55.4314,49.7076,0,0,0,49.4551,79.394,0,0,0,0,92.9051,96.5395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.439,0,0,0,0,0,138.857,0,0,0,0,0,0,0,0,163.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78571,3.57143,5.35714,5.35714,7.14286,12.5,14.2857,0,3.57143,0,0,3.57143,1.78571,1.78571,3.57143,0,0,1.78571,0,1.78571,5.35714,3.57143,1.78571,0,5.35714,1.78571,1.78571,1.78571,0,0,0,0,0,0,0,0,0,0,0,1.78571,0,0,0,0,0,0,1.78571,0,1.78571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78571,0,0,1.78571,0,0,0,0,0,0,0,0,0,0,0,1.78571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28801,0,0,8.35452,9.74395,10.8,13.7013,16.732,15.8943,8.51252,19.1095,21.2808,18.0569,9.78835,50.7221,6.8535,40.0969,0,72.9828,62.9485,75.3943,19.6106,84.7909,0,0,7.4016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.508,0,0,0,0,0,0,0,0,0,0,96.8844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54545,4.54545,11.3636,18.1818,22.7273,15.3409,3.40909,0.568182,0.568182,0,1.13636,1.13636,0,0.568182,1.13636,0.568182,1.13636,0.568182,0,0.568182,1.70455,1.13636,0,1.13636,0.568182,0,0,0,0,0.568182,0.568182,0,0,2.27273,1.13636,0,0,0.568182,0,0.568182,0,0.568182,0,0,0,0,0,0.568182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
