seconds,tamb,rh,ws,wd
60,-0.432,99.1,1.058,68.85
60,-0.577,99,0.99,75.72
60,-0.611,99,1.071,138.5
60,-0.653,99,1.022,120.1
60,-0.648,98.9,0.782,156.3
60,-0.661,98.9,1.085,125.3
60,-0.557,99,0.694,84.5
60,-0.652,98.9,0.893,129.1
60,-0.706,98.9,1.338,113.1
60,-0.602,99,1.432,110
60,-0.614,99,1.047,87.7
60,-0.704,98.9,0.699,69.97
60,-0.615,98.9,0.675,92.4
60,-0.66,99,0.263,78.75
60,-0.607,99,0.691,158.4
60,-0.558,98.9,1.299,141.1
60,-0.484,99,1.106,147.1
60,-0.556,98.9,0.869,135.6
60,-0.529,99,0.985,113.2
60,-0.568,99,0.423,98.8
60,-0.6,98.9,0,98.7
60,-0.611,98.9,0,340.2
60,-0.532,99,0.385,17.46
60,-0.551,99,1.036,10.74
60,-0.479,99,1.416,28.11
60,-0.558,98.9,1.898,33.87
60,-0.469,99,1.405,29.46
60,-0.522,99,1.274,35.77
60,-0.509,98.9,1.48,47.99
60,-0.606,98.8,1.524,30.02
60,-0.629,98.8,1.068,44.53
60,-0.683,98.9,1.134,69.67
60,-0.713,98.8,0.318,79.6
60,-0.719,98.9,0.611,27.52
60,-0.783,98.8,1.104,55.94
60,-0.79,98.8,1.191,35.05
60,-0.721,98.9,1.06,63.2
60,-0.829,98.8,1.333,46.6
60,-0.833,98.8,0.952,11.18
60,-0.843,98.9,1.094,44.76
60,-0.755,98.9,0.751,71.44
60,-0.786,98.9,0.884,75.31
60,-0.888,98.9,1.186,64.49
60,-0.883,98.8,0.568,36.67
60,-0.824,98.9,1.186,24.06
60,-0.844,98.9,1.512,24.34
60,-0.932,98.9,1.676,60.6
60,-0.843,98.9,1.249,62.43
60,-0.925,98.9,1.39,80.7
60,-0.934,98.9,1.583,68.73
60,-0.922,98.8,1.552,57.09
60,-0.966,98.9,1.397,42.7
60,-0.845,98.9,1.589,25.46
60,-0.93,98.9,1.55,47.51
60,-0.796,98.9,0.655,0.901
60,-0.791,99,0.271,0.103
60,-0.842,98.9,0.309,247.9
60,-0.832,98.9,0.733,210.2
60,-0.743,98.9,0.892,209.2
60,-0.886,98.9,0.555,209.8
60,-0.888,99,0.044,211
60,-0.738,99,0.114,285.7
60,-0.764,98.9,0.403,348.3
60,-0.795,98.9,0.58,343.1
60,-0.791,98.9,0.284,0.109
60,-0.688,98.9,0.026,0.109
